id_estacion;nom_est;longitud;latitud;altitud;et_mmy;departamento;municipio;ah;zszh;vereda;subregion;depto_region;corriente
26240160;COQUERA LA [26240160];-75,19999603;7,960000106;46;1580;Antioquia;Caucasia;MagdalenaCauca;DirectosalCaucaentrePtoValdiviayRioNechi;;Bajo Cauca;Antioquia - Bajo Cauca;
26245040;JHB CAUCASIA [26245040];-75,1469428;8,005637946;52;1578;Antioquia;Caucasia;MagdalenaCauca;DirectosalCaucaentrePtoValdiviayRioNechi;LAS MALVINAS;Bajo Cauca;Antioquia - Bajo Cauca;
26255040;CACAOTERAS DEL DIQ [26255040];-75,11666286;7,98333111;55;1577;Antioquia;Caucasia;MagdalenaCauca;DirectosalCaucaentrePtoValdiviayRioNechi;LAS MALVINAS;Bajo Cauca;Antioquia - Bajo Cauca;
27040030;ESMERALDA LA [27040030];-74,85305611;7,751108471;49;1579;Antioquia;Caucasia;MagdalenaCauca;DirectosalBajoNechi(mi);LA ESCUELA;Bajo Cauca;Antioquia - Bajo Cauca;
27045020;CASERI [27045020];-74,93596985;7,811724985;60;1576;Antioquia;Caucasia;MagdalenaCauca;DirectosalBajoNechi(mi);CACERI;Bajo Cauca;Antioquia - Bajo Cauca;
13070040;RABOLARGO [13070040];-75,7424678;8,950614241;9;1592;Cordoba;Cerete;Caribe;BajoSinu;CORREGIMIENTO DE RABOLARGO;;Cordoba - ;
13070050;CERETE [13070050];-75,78625272;8,890334821;14;1590;Cordoba;Cerete;Caribe;BajoSinu;;;Cordoba - ;
13070140;COROZA 1 [13070140];-75,75000069;8,833334472;9;1592;Cordoba;Cerete;Caribe;BajoSinu;CORREGIMIENTO MARTINEZ;;Cordoba - ;
13075030;TURIPANA [13075030];-75,80189057;8,839530152;12;1591;Cordoba;Cerete;Caribe;BajoSinu;CORREGIMIENTO MATEO GOMEZ;;Cordoba - ;
11010010;VUELTA LA [11010010];-76,54471848;5,458947519;75;1571;Choco;Certegui;Caribe;DarienRioAndagueda;SIN DEFINIR;;Choco - ;
11030010;CERTEGUI [11030010];-76,61311036;5,375026722;51;1578;Choco;Certegui;Caribe;DarienRioQuito;CERTEGUI;;Choco - ;
21230120;BELLEZA LA [21230120];-74,58111261;4,98538545;1360;1215;Cundinamarca;Chaguani;MagdalenaCauca;RioSecoyotrosDirectosalMagdalena;LLANADAS;;Cundinamarca - ;
12010030;BARRANQUILLITA [12010030];-76,69999699;7,569997433;18;1589;Antioquia;Chigorodo;Caribe;LitoralRioLeon;EL VENADO;URABA;Antioquia - Urabá;
12010040;TULENAPA [12010040];-76,6666629;7,66667108;31;1585;Antioquia;Chigorodo;Caribe;LitoralRioLeon;LA RIVERA;URABA;Antioquia - Urabá;
12010130;CHIGORODO [12010130];-76,70000317;7,69999881;27;1586;Antioquia;Chigorodo;Caribe;LitoralRioLeon;CHIRIDO;URABA;Antioquia - Urabá;
12015030;IDEMA-MONTECRISANTO [12015030];-76,68333057;7,650001551;39;1582;Antioquia;Chigorodo;Caribe;LitoralRioLeon;CHAMPITAS;URABA;Antioquia - Urabá;
12015080;CERRAZON LA [12015080];-76,61667011;7,716670201;65;1574;Antioquia;Chigorodo;Caribe;LitoralRioLeon;RIPEA;URABA;Antioquia - Urabá;
12015090;PALMERA LA [12015090];-76,6055589;7,538329167;51;1578;Antioquia;Chigorodo;Caribe;LitoralRioLeon;GUAPARRIBA;URABA;Antioquia - Urabá;
13070300;CHIMA [13070300];-75,61666397;9,149999876;11;1591;Cordoba;Chima;Caribe;BajoSinu;CABECERA;;Cordoba - ;
13070310;CHIMA [13070310];-75,61666397;9,149999876;11;1591;Cordoba;Chima;Caribe;BajoSinu;CABECERA;;Cordoba - ;
13075010;CHIMA [13075010];-75,62208177;9,150747151;11;1591;Cordoba;Chima;Caribe;BajoSinu;;;Cordoba - ;
24010220;CHIMA [24010220];-73,36833271;6,354997956;1043;1294;Santander;Chima;MagdalenaCauca;RioSuarez;MONTE GRANDE;;Santander - ;
24010740;RODEO EL HACIENDA [24010740];-73,36666758;6,366664122;1155;1266;Santander;Chima;MagdalenaCauca;RioSuarez;MONTE GRANDE;;Santander - ;
24015260;CHIMA [24015260];-73,36833271;6,354997956;1043;1294;Santander;Chima;MagdalenaCauca;RioSuarez;MONTE GRANDE;;Santander - ;
13070080;SIGLO EL [13070080];-75,56666939;8,950003971;13;1590;Cordoba;CienagaDeOro;Caribe;BajoSinu;VEREDA EGIPTO;;Cordoba - ;
13070160;BERASTEGUI [13070160];-75,70000186;8,88333192;8;1592;Cordoba;CienagaDeOro;Caribe;BajoSinu;PUNTA VERDE;;Cordoba - ;
13070390;CIENAGA DE ORO [13070390];-75,63000079;8,870001696;7;1592;Cordoba;CienagaDeOro;Caribe;BajoSinu;;;Cordoba - ;
13075020;SALADO EL [13075020];-75,58222539;8,91388969;19;1589;Cordoba;CienagaDeOro;Caribe;BajoSinu;VEREDA EGIPTO;;Cordoba - ;
13075040;AEROPUERTO BERASTEGUI [13075040];-75,66666269;8,883336866;7;1592;Cordoba;CienagaDeOro;Caribe;BajoSinu;PUNTA VERDE;;Cordoba - ;
13077070;CIENAGA DE ORO [13077070];-75,63000079;8,870001696;7;1592;Cordoba;CienagaDeOro;Caribe;BajoSinu;;;Cordoba - ;
23110060;PADILLA [23110060];-74,3330584;6,193606788;150;1547;Santander;Cimitarra;MagdalenaCauca;DirectosalMagdalenaMedioentreRiosNegro;DOS HERMANOS;;Santander - ;
23115020;PADILLA [23115020];-74,36666864;6,199999174;145;1549;Santander;Cimitarra;MagdalenaCauca;DirectosalMagdalenaMedioentreRiosNegro;DOS HERMANOS;;Santander - ;
23120010;VERDE LA [23120010];-73,8997264;6,412502865;178;1539;Santander;Cimitarra;MagdalenaCauca;RioCarare(Minero);LA VERDE;;Santander - ;
23120070;PUERTO ARAUJO [23120070];-74,11666932;6,533329842;105;1561;Santander;Cimitarra;MagdalenaCauca;RioCarare(Minero);EL AGUILA;;Santander - ;
23120180;CIMITARRA [23120180];-73,94999656;6,316668991;152;1547;Santander;Cimitarra;MagdalenaCauca;RioCarare(Minero);;;Santander - ;
23120200;PUERTO ARAUJO ALERTAS [23120200];-74,08249969;6,533893075;117;1558;Santander;Cimitarra;MagdalenaCauca;RioCarare(Minero);LA TERRAZA;;Santander - ;
23125110;PORTUGAL HACIENDA [23125110];-74,05000407;6,500003731;121;1556;Santander;Cimitarra;MagdalenaCauca;RioCarare(Minero);LA TERRAZA;;Santander - ;
23125120;CIMITARRA [23125120];-73,95222468;6,308611657;186;1536;Santander;Cimitarra;MagdalenaCauca;RioCarare(Minero);ZONA URBANA;;Santander - ;
11025010;MANSA LA [11025010];-76,08433055;5,878308568;1998;1069;Antioquia;CiudadBolivar;Caribe;DarienAltoAtrato;MONTE LORO;;Antioquia - ;
23080750;COCORNA [23080750];-75,18261466;6,053331883;1244;1243;Antioquia;Cocorna;MagdalenaCauca;RioNare;;Oriente;Antioquia - Oriente;
23080740;CONCEPCION [23080740];-75,25916242;6,396940049;1867;1098;Antioquia;Concepcion;MagdalenaCauca;RioNare;;Oriente;Antioquia - Oriente;
26210080;HERRADURA LA [26210080];-75,8739732;6,099226395;840;1348;Antioquia;Concordia;MagdalenaCauca;DirectosRioCaucaentreRioSanJuanyPtoValdia;MORRON;SUROESTE;Antioquia - Suroeste;
26215010;CONCORDIA [26215010];-75,91953222;6,039554009;1980;1073;Antioquia;Concordia;MagdalenaCauca;DirectosRioCaucaentreRioSanJuanyPtoValdia;SAN LUIS;SUROESTE;Antioquia - Suroeste;
54020060;OPOGODO [54020060];-76,65000183;5,059996253;67;1573;Choco;Condoto;Pacifico;RioTamanayotrosDirectosSanJuan;273037;;Choco - ;
54020090;AEROPUERTO CONDOTO [54020090];-76,67666695;5,073501291;50;1579;Choco;Condoto;Pacifico;RioTamanayotrosDirectosSanJuan;273037;;Choco - ;
54025020;AEROPUERTO CONDOTO [54025020];-76,67666695;5,073501291;50;1579;Choco;Condoto;Pacifico;RioTamanayotrosDirectosSanJuan;273037;;Choco - ;
54025030;SAN JOSE [54025030];-76,59999889;5,100001488;135;1552;Choco;Condoto;Pacifico;RioTamanayotrosDirectosSanJuan;VIRO VIRO;;Choco - ;
23120210;COPER [23120210];-74,04591689;5,47466792;979;1311;Boyaca;Coper;MagdalenaCauca;RioCarare(Minero);;;Boyaca - ;
13070210;COTORRA [13070210];-75,78333365;9,033336758;5;1593;Cordoba;Cotorra;Caribe;BajoSinu;EL BINDE;;Cordoba - ;
13070330;ICOTEAS LAS [13070330];-75,76666753;9,050003479;4;1593;Cordoba;Cotorra;Caribe;BajoSinu;EL GRULLO;;Cordoba - ;
22050100;GUAYABOS LOS [22050100];-75,09694567;4,656557401;1428;1198;Tolima;Coyaima;MagdalenaCauca;RioTotare(1-7);EL FIERRO;;Tolima - ;
27015150;PROGRESO EL HACIENDA [27015150];-75,39717083;6,44747446;2486;970;Antioquia;DonMatias;MagdalenaCauca;RioPorce;ROMAZON;Norte;Antioquia - Norte;
26110120;VILLA NUEVA [26110120];-76,03853168;4,971082145;1321;1224;ValledelCauca;ElAguila;MagdalenaCauca;RiosPescadorRUTChancoCatarinayCañaveral;762008;;ValledelCauca - ;
27030060;AMACERI [27030060];-74,73333083;7,75000266;90;1566;Antioquia;ElBagre;MagdalenaCauca;BajoNechi(md);EL CASTILLO;Bajo Cauca;Antioquia - Bajo Cauca;
27030130;LONDRE EL [27030130];-74,65000221;7,466669666;474;1450;Antioquia;ElBagre;MagdalenaCauca;BajoNechi(md);ARENAS BLANCAS;Bajo Cauca;Antioquia - Bajo Cauca;
27030150;ASI ES LA VIDA [27030150];-74,58333117;7,733336197;647;1401;Antioquia;ElBagre;MagdalenaCauca;BajoNechi(md);BALDIOS NACIONALES;Bajo Cauca;Antioquia - Bajo Cauca;
27030160;BUENAVISTA [27030160];-74,66667;7,433337055;284;1506;Antioquia;ElBagre;MagdalenaCauca;BajoNechi(md);SAN CAYETANO;Bajo Cauca;Antioquia - Bajo Cauca;
27030220;Oriente EL [27030220];-74,66666983;7,566670147;174;1540;Antioquia;ElBagre;MagdalenaCauca;BajoNechi(md);EL PERICO;Bajo Cauca;Antioquia - Bajo Cauca;
27035030;SANTA MARGARITA [27035030];-74,76666996;7,733331188;42;1581;Antioquia;ElBagre;MagdalenaCauca;BajoNechi(md);AMACERI;Bajo Cauca;Antioquia - Bajo Cauca;
27047010;BAGRE EL [27047010];-74,80000288;7,61666542;50;1579;Antioquia;ElBagre;MagdalenaCauca;BajoNechi(md);BUENOS AIRES;Bajo Cauca;Antioquia - Bajo Cauca;
11030030;MANAGRU [11030030];-76,72813705;5,334163171;49;1579;Choco;ElCantonDelSanPablo(Managru);Caribe;DarienRioQuito;MANAGRU;;Choco - ;
11020010;CARMEN DE ATRATO [11020010];-76,1420854;5,90853002;1763;1121;Choco;ElCarmen;Caribe;DarienAltoAtrato;LA ARGELIA;;Choco - ;
11020020;GUADUAS [11020020];-76,183329;5,766670316;1338;1220;Choco;ElCarmen;Caribe;DarienAltoAtrato;EL 10;;Choco - ;
11020050;PINON EL [11020050];-76,25085946;5,757668317;712;1383;Choco;ElCarmen;Caribe;DarienAltoAtrato;CAUDUAS;;Choco - ;
23140030;CARMEN EL [23140030];-73,51000163;6,696393381;798;1359;Santander;ElCarmen;MagdalenaCauca;RioOpon;QUINAL ALTO;;Santander - ;
23140070;DOS BOCAS HACIENDA [23140070];-73,61638588;6,771940652;196;1533;Santander;ElCarmen;MagdalenaCauca;RioOpon;DOS BOCAS;;Santander - ;
23145020;CARMEN EL [23145020];-73,51000163;6,696393381;798;1359;Santander;ElCarmen;MagdalenaCauca;RioOpon;QUINAL ALTO;;Santander - ;
26190130;MANSA LA [26190130];-76,09999813;5,749996564;1937;1082;Choco;ElCarmen;Caribe;DarienAltoAtrato;CAUDUAS;;Choco - ;
24011070;SANTUARIO EL [24011070];-73,4672241;6,323606722;1760;1121;Santander;ElGuacamayo;MagdalenaCauca;RioSuarez;PALESTINA;;Santander - ;
23060180;PENON EL [23060180];-74,29449939;5,253441926;1399;1205;Cundinamarca;ElPeñon;MagdalenaCauca;RioNegro;CENTRO;;Cundinamarca - ;
23190140;PLAYON EL [23190140];-73,20138862;7,464720097;429;1463;Santander;ElPlayon;MagdalenaCauca;RioLebrijayotrosdirectosalMagdalena;;;Santander - ;
27010830;SAN ISIDRO [27010830];-75,51575135;6,563218287;2324;1002;Antioquia;Entrerrios;MagdalenaCauca;RioPorce;RIO GRANDE;Norte;Antioquia - Norte;
23190270;LIMONCITO [23190270];-73,10000445;7,049999303;911;1329;Santander;Floridablanca;MagdalenaCauca;RioLebrijayotrosdirectosalMagdalena;RIO FRIO;;Santander - ;
23190400;GALVICIA LA [23190400];-73,05722189;7,124448079;1903;1090;Santander;Floridablanca;MagdalenaCauca;RioLebrijayotrosdirectosalMagdalena;RETIRO CHIQUITO;;Santander - ;
23195190;SAN ANTONIO SANTANDER [23195190];-73,06619661;7,099524458;1531;1174;Santander;Floridablanca;MagdalenaCauca;RioLebrijayotrosdirectosalMagdalena;VERCUTE;;Santander - ;
26175040;TUNEZ HACIENDA [26175040];-75,65096813;5,800247122;582;1419;Antioquia;Fredonia;MagdalenaCauca;DirectosRioCaucaentreRioSanJuanyPtoValdivia;PUENTE IGLESIAS;SUROESTE;Antioquia - Suroeste;
26200150;FREDONIA [26200150];-75,68511053;5,936746663;1760;1121;Antioquia;Fredonia;MagdalenaCauca;DirectosRioCaucaentreRioSanJuanyPtoValdivia;EL CINCO;SUROESTE;Antioquia - Suroeste;
23010020;EDEN EL [23010020];-75,04891709;5,158390045;1645;1147;Tolima;Fresno;MagdalenaCauca;RioGuali;LA FLORIDA;;Tolima - ;
11110010;NORMAL SANTA TERESA [11110010];-76,13360684;6,763334912;1429;1198;Antioquia;Frontino;Caribe;DarienRioSucio;;Occidente;Antioquia - Occidente;
11110030;FUEMIA [11110030];-76,25222461;6,858051054;1043;1294;Antioquia;Frontino;Caribe;DarienRioSucio;FUEMIA;Occidente;Antioquia - Occidente;
11115030;NUTIBARA [11115030];-76,25000098;6,81666588;1651;1146;Antioquia;Frontino;Caribe;DarienRioSucio;LA CAMPEONA;Occidente;Antioquia - Occidente;
11115040;MUSINGA [11115040];-76,20333379;6,777970353;1359;1215;Antioquia;Frontino;Caribe;DarienRioSucio;MUCINGA;Occidente;Antioquia - Occidente;
23210010;PUERTO MOSQUITO [23210010];-73,75527705;8,185004471;43;1581;Cesar;Gamarra;MagdalenaCauca;QuebradaElCarmenyOtrosDirectosalMagdalena;PUERTO MOSQUITO;;Cesar - ;
23210160;GAMARRA [23210160];-73,73777654;8,326670444;42;1581;Cesar;Gamarra;MagdalenaCauca;QuebradaElCarmenyOtrosDirectosalMagdalena;;;Cesar - ;
11110110;BOQUERON DE TOYO [11110110];-75,97749756;6,699443233;2133;1041;Antioquia;Giraldo;Caribe;DarienRioSucio;CIRIGUAN;Occidente;Antioquia - Occidente;
26220090;GIRALDO [26220090];-75,95722487;6,688051522;1930;1084;Antioquia;Giraldo;MagdalenaCauca;DirectosRioCaucaentreRioSanJuanyPtoValdia;LA PLANTA;Occidente;Antioquia - Occidente;
27010820;CUCHILLA LA [27010820];-75,45361308;6,368335538;1558;1168;Antioquia;Girardota;MagdalenaCauca;RioPorce;LAS CUCHILLAS;Valle de Aburra;Antioquia - Valle de Aburra;
23190280;PALO GORDO [23190280];-73,13305312;6,967504336;859;1343;Santander;Giron;MagdalenaCauca;RioLebrijayotrosdirectosalMagdalena;PALOGORDO;;Santander - ;
23190600;PANTANO EL [23190600];-73,23027378;6,997502333;1263;1239;Santander;Giron;MagdalenaCauca;RioLebrijayotrosdirectosalMagdalena;PANTANO;;Santander - ;
23195110;LLANO GRANDE - AUT [23195110];-73,16721774;7,025555393;738;1376;Santander;Giron;MagdalenaCauca;RioLebrijayotrosdirectosalMagdalena;RUITOQUE;;Santander - ;
24060010;PARROQUIA LA [24060010];-73,32777614;7,076391736;236;1521;Santander;Giron;MagdalenaCauca;RioSogamoso;LA PARROQUIA;;Santander - ;
24060060;PUENTE LA PAZ [24060060];-73,41944314;7,108615174;160;1544;Santander;Giron;MagdalenaCauca;RioSogamoso;MARTA;;Santander - ;
24060070;PARROQUIA LA [24060070];-73,32777614;7,076391736;236;1521;Santander;Giron;MagdalenaCauca;RioSogamoso;LA PARROQUIA;;Santander - ;
24065020;ESPERANZA LA HACIENDA [24065020];-73,29999571;7,066664222;852;1345;Santander;Giron;MagdalenaCauca;RioSogamoso;CEDRO;;Santander - ;
24065030;TRIGUEROS HACIENDA [24065030];-73,3580597;7,07666806;339;1490;Santander;Giron;MagdalenaCauca;RioSogamoso;SOGAMOSO;;Santander - ;
27010160;GOMEZ PLATA [27010160];-75,21980501;6,677809357;1851;1101;Antioquia;GomezPlata;MagdalenaCauca;RioPorce;;Norte;Antioquia - Norte;
27010900;GOMEZ PLATA [27010900];-75,21980501;6,677809357;1851;1101;Antioquia;GomezPlata;MagdalenaCauca;RioPorce;;Norte;Antioquia - Norte;
23080820;TAFETANES [23080820];-75,11774563;6,146722328;1924;1085;Antioquia;Granada;MagdalenaCauca;RioNare;LA PRIMAVERA;Oriente;Antioquia - Oriente;
23080910;MEDIOS LOS [23080910];-75,08332967;6,133336812;1645;1147;Antioquia;Granada;MagdalenaCauca;RioNare;LOS MEDIOS;Oriente;Antioquia - Oriente;
24015250;LAJA LA [24015250];-73,41539248;6,237163556;1440;1195;Santander;Guadalupe;MagdalenaCauca;RioSuarez;EL CENTRO;;Santander - ;
21230090;ARRANCAPLUMAS [21230090];-74,72927841;5,202752787;220;1526;Cundinamarca;Guaduas;MagdalenaCauca;RioSecoyotrosDirectosalMagdalena;PUERTO BOGOTA;;Cundinamarca - ;
23060140;TUSCOLO EL [23060140];-74,60805645;5,069445386;987;1309;Cundinamarca;Guaduas;MagdalenaCauca;RioNegro;;;Cundinamarca - ;
25020940;VILLANUEVA [25020940];-74,73555353;8,332781072;27;1586;Sucre;Guaranda;MagdalenaCauca;CaucaSanJorgeLaMojana;VILLA NUEVA;;Sucre - ;
27015210;VIVERO EL [27015210];-75,50000047;6,28333194;2419;983;Antioquia;Guarne;MagdalenaCauca;RioPorce;PIEDRAS BLANCAS-MATASANO;Valle de Aburra;Antioquia - Valle de Aburra;
26140080;TAIJARA ALEJANDRIA [26140080];-75,82583237;5,280802754;1463;1190;Risaralda;Guatica;MagdalenaCauca;RioRisaralda;TAIJARA BAJO;;Risaralda - ;
26140110;SAN CLEMENTE [26140110];-75,78766441;5,317856811;2154;1036;Risaralda;Guatica;MagdalenaCauca;RioRisaralda;BETANIA;;Risaralda - ;
24010820;GUAVATA [24010820];-73,7025042;5,96139112;1906;1089;Santander;Guavata;MagdalenaCauca;RioSuarez;POPOA;;Santander - ;
27010770;CHUSCAL EL [27010770];-75,70508413;6,178333616;2224;1022;Antioquia;Heliconia;MagdalenaCauca;DirectosRioCaucaentreRioSanJuanyPtoValdivia;PUEBLITO;Occidente;Antioquia - Occidente;
23010080;IDEMA-HONDA [23010080];-74,74958587;5,201412189;229;1523;Tolima;Honda;MagdalenaCauca;RioGuali;;;Tolima - ;
23025020;ESPERANZA LA [23025020];-74,72913608;5,262638358;193;1534;Tolima;Honda;MagdalenaCauca;RioGuali;PALACIOS;;Tolima - ;
21210020;JUNTAS LAS [21210020];-75,32163618;4,556306381;1863;1098;Tolima;Ibague;MagdalenaCauca;RioCoello;JUNTAS;;Tolima - ;
21210100;RANCHO EL [21210100];-75,33044746;4,60030781;2601;948;Tolima;Ibague;MagdalenaCauca;RioCoello;JUNTAS;;Tolima - ;
21210110;PLACER EL [21210110];-75,27789189;4,520942604;2191;1029;Tolima;Ibague;MagdalenaCauca;RioCoello;LA PLATA EL BRILLANTE;;Tolima - ;
21210220;PALMAR EL [21210220];-75,32566887;4,580112464;2282;1010;Tolima;Ibague;MagdalenaCauca;RioCoello;JUNTAS;;Tolima - ;
21210260;SILENCIO EL [21210260];-75,38332981;4,633336946;3681;763;Tolima;Ibague;MagdalenaCauca;RioCoello;TOCHE;;Tolima - ;
54010010;ISTMINA [54010010];-76,68922518;5,15875144;62;1575;Choco;Istmina;Pacifico;RioSanJuanAlto;SIN DEFINIR;;Choco - ;
26220100;GRANJA LA [26220100];-75,7340846;7,24964046;1024;1299;Antioquia;Ituango;MagdalenaCauca;DirectosRioCaucaentreRioSanJuanyPtoValdia;EL GUADUAL;Norte;Antioquia - Norte;
26220110;SANTA RITA [26220110];-75,61685706;7,323746912;1997;1069;Antioquia;Ituango;MagdalenaCauca;DirectosRioCaucaentreRioSanJuanyPtoValdia;EL RECREO;Norte;Antioquia - Norte;
26225010;ITUANGO [26225010];-75,73333351;7,20000026;738;1376;Antioquia;Ituango;MagdalenaCauca;DirectosRioCaucaentreRioSanJuanyPtoValdia;LOS GALGOS;Norte;Antioquia - Norte;
26225050;PALMAR EL [26225050];-75,66666455;7,116665657;299;1502;Antioquia;Ituango;MagdalenaCauca;DirectosRioCaucaentreRioSanJuanyPtoValdia;LOS GALGOS;Norte;Antioquia - Norte;
26195030;JARDIN EL [26195030];-75,80055863;5,587724756;1989;1071;Antioquia;Jardin;MagdalenaCauca;RioSanJuan;QUEBRADA BONITA;SUROESTE;Antioquia - Suroeste;
26170190;DIQUE EL [26170190];-75,72361271;5,803861507;925;1325;Antioquia;Jerico;MagdalenaCauca;RioFRioyOtrosDirectosalCauca;CAUCA;SUROESTE;Antioquia - Suroeste;
23120220;PRADERA LA [23120220];-73,91332988;5,870828877;2534;960;Santander;JesusMaria;MagdalenaCauca;RioCarare(Minero);PRADERA;;Santander - ;
24010210;JESUS MARIA [24010210];-73,78166318;5,873335915;1888;1093;Santander;JesusMaria;MagdalenaCauca;RioSuarez;BRAVO PAEZ;;Santander - ;
56015020;ALTO CURICHE [56015020];-77,64999993;7,050004106;297;1503;Choco;Jurado;Pacifico;DirectosDirectosPacificoFronteraPanama;SIN DEFINIR;;Choco - ;
25020700;APARTADA LA [25020700];-75,33861376;8,053051289;31;1585;Cordoba;LaApartada;MagdalenaCauca;CaucaSanJorgeLaMojana;SIN DEFINIR;;Cordoba - ;
