dp;depto_nom;dp_mp;municipio;area_geografica;año;Poblacion
18;Caquetá;18610;San Jose del Fragua;urbano;2025;7251
18;Caquetá;18610;San Jose del Fragua;rural;2025;6635
18;Caquetá;18753;San Vicente del Caguan;urbano;2025;26787
18;Caquetá;18753;San Vicente del Caguan;rural;2025;28145
18;Caquetá;18756;Solano;urbano;2025;3233
18;Caquetá;18756;Solano;rural;2025;8963
18;Caquetá;18785;Solita;urbano;2025;3924
18;Caquetá;18785;Solita;rural;2025;2497
18;Caquetá;18860;Valparaiso;urbano;2025;2556
18;Caquetá;18860;Valparaiso;rural;2025;4839
19;Cauca;19001;Popayan;urbano;2025;282734
19;Cauca;19001;Popayan;rural;2025;63669
19;Cauca;19022;Almaguer;urbano;2025;1032
19;Cauca;19022;Almaguer;rural;2025;18818
19;Cauca;19050;Argelia;urbano;2025;2426
19;Cauca;19050;Argelia;rural;2025;25994
19;Cauca;19075;Balboa;urbano;2025;5414
19;Cauca;19075;Balboa;rural;2025;17449
19;Cauca;19100;Bolivar;urbano;2025;4495
19;Cauca;19100;Bolivar;rural;2025;35612
19;Cauca;19110;Buenos Aires;urbano;2025;795
19;Cauca;19110;Buenos Aires;rural;2025;35395
19;Cauca;19130;Cajibio;urbano;2025;1607
19;Cauca;19130;Cajibio;rural;2025;43874
19;Cauca;19137;Caldono;urbano;2025;1559
19;Cauca;19137;Caldono;rural;2025;42084
19;Cauca;19142;Caloto;urbano;2025;5091
19;Cauca;19142;Caloto;rural;2025;26711
19;Cauca;19212;Corinto;urbano;2025;13123
19;Cauca;19212;Corinto;rural;2025;14271
19;Cauca;19256;El Tambo;urbano;2025;2317
19;Cauca;19256;El Tambo;rural;2025;56006
19;Cauca;19290;Florencia;urbano;2025;1189
19;Cauca;19290;Florencia;rural;2025;4383
19;Cauca;19300;Guachene ;urbano;2025;6534
19;Cauca;19300;Guachene ;rural;2025;14251
19;Cauca;19318;Guapi;urbano;2025;14680
19;Cauca;19318;Guapi;rural;2025;15156
19;Cauca;19355;Inza;urbano;2025;875
19;Cauca;19355;Inza;rural;2025;30530
19;Cauca;19364;Jambalo;urbano;2025;1713
19;Cauca;19364;Jambalo;rural;2025;17769
19;Cauca;19392;La Sierra;urbano;2025;1709
19;Cauca;19392;La Sierra;rural;2025;9809
19;Cauca;19397;La Vega;urbano;2025;675
19;Cauca;19397;La Vega;rural;2025;25882
19;Cauca;19418;Lopez;urbano;2025;1673
19;Cauca;19418;Lopez;rural;2025;18503
19;Cauca;19450;Mercaderes;urbano;2025;6181
19;Cauca;19450;Mercaderes;rural;2025;19256
19;Cauca;19455;Miranda;urbano;2025;19064
19;Cauca;19455;Miranda;rural;2025;15028
19;Cauca;19473;Morales;urbano;2025;1926
19;Cauca;19473;Morales;rural;2025;40493
19;Cauca;19513;Padilla;urbano;2025;4642
19;Cauca;19513;Padilla;rural;2025;6078
19;Cauca;19517;Paez;urbano;2025;2067
19;Cauca;19517;Paez;rural;2025;48015
19;Cauca;19532;Patia;urbano;2025;13884
19;Cauca;19532;Patia;rural;2025;25916
19;Cauca;19533;Piamonte;urbano;2025;2185
19;Cauca;19533;Piamonte;rural;2025;7734
19;Cauca;19548;Piendamo;urbano;2025;14561
19;Cauca;19548;Piendamo;rural;2025;29839
19;Cauca;19573;Puerto Tejada;urbano;2025;38396
19;Cauca;19573;Puerto Tejada;rural;2025;6651
19;Cauca;19585;Purace;urbano;2025;1518
19;Cauca;19585;Purace;rural;2025;17286
19;Cauca;19622;Rosas;urbano;2025;969
19;Cauca;19622;Rosas;rural;2025;11424
19;Cauca;19693;San Sebastian;urbano;2025;517
19;Cauca;19693;San Sebastian;rural;2025;11355
19;Cauca;19698;Santander de Quilichao;urbano;2025;54116
19;Cauca;19698;Santander de Quilichao;rural;2025;65005
19;Cauca;19701;Santa Rosa;urbano;2025;619
19;Cauca;19701;Santa Rosa;rural;2025;5138
19;Cauca;19743;Silvia;urbano;2025;3933
19;Cauca;19743;Silvia;rural;2025;36840
19;Cauca;19760;Sotara;urbano;2025;360
19;Cauca;19760;Sotara;rural;2025;14804
19;Cauca;19780;Suarez;urbano;2025;5968
19;Cauca;19780;Suarez;rural;2025;28434
19;Cauca;19785;Sucre;urbano;2025;1576
19;Cauca;19785;Sucre;rural;2025;8587
19;Cauca;19807;Timbio;urbano;2025;14972
19;Cauca;19807;Timbio;rural;2025;23498
19;Cauca;19809;Timbiqui;urbano;2025;6258
19;Cauca;19809;Timbiqui;rural;2025;22117
19;Cauca;19821;Toribio;urbano;2025;1908
19;Cauca;19821;Toribio;rural;2025;36054
19;Cauca;19824;Totoro;urbano;2025;964
19;Cauca;19824;Totoro;rural;2025;25868
19;Cauca;19845;Villa Rica;urbano;2025;15026
19;Cauca;19845;Villa Rica;rural;2025;7334
20;Cesar;20001;Valledupar;urbano;2025;504025
20;Cesar;20001;Valledupar;rural;2025;71200
20;Cesar;20011;Aguachica;urbano;2025;112996
20;Cesar;20011;Aguachica;rural;2025;17262
20;Cesar;20013;Agustin Codazzi;urbano;2025;56078
20;Cesar;20013;Agustin Codazzi;rural;2025;15888
20;Cesar;20032;Astrea;urbano;2025;12436
20;Cesar;20032;Astrea;rural;2025;11200
20;Cesar;20045;Becerril;urbano;2025;18956
20;Cesar;20045;Becerril;rural;2025;6614
20;Cesar;20060;Bosconia;urbano;2025;44440
20;Cesar;20060;Bosconia;rural;2025;3081
20;Cesar;20175;Chimichagua;urbano;2025;15762
20;Cesar;20175;Chimichagua;rural;2025;24487
20;Cesar;20178;Chiriguana;urbano;2025;19254
20;Cesar;20178;Chiriguana;rural;2025;13495
20;Cesar;20228;Curumani;urbano;2025;30947
20;Cesar;20228;Curumani;rural;2025;13229
20;Cesar;20238;El Copey;urbano;2025;26479
20;Cesar;20238;El Copey;rural;2025;9023
20;Cesar;20250;El Paso;urbano;2025;7564
20;Cesar;20250;El Paso;rural;2025;36659
20;Cesar;20295;Gamarra;urbano;2025;11473
20;Cesar;20295;Gamarra;rural;2025;6213
20;Cesar;20310;Gonzalez;urbano;2025;1469
20;Cesar;20310;Gonzalez;rural;2025;3507
20;Cesar;20383;La Gloria;urbano;2025;6946
20;Cesar;20383;La Gloria;rural;2025;13301
20;Cesar;20400;La Jagua de Ibirico;urbano;2025;42191
20;Cesar;20400;La Jagua de Ibirico;rural;2025;12882
20;Cesar;20443;Manaure;urbano;2025;9876
20;Cesar;20443;Manaure;rural;2025;2068
20;Cesar;20517;Pailitas;urbano;2025;16316
20;Cesar;20517;Pailitas;rural;2025;5617
20;Cesar;20550;Pelaya;urbano;2025;16877
20;Cesar;20550;Pelaya;rural;2025;7639
20;Cesar;20570;Pueblo Bello;urbano;2025;9863
20;Cesar;20570;Pueblo Bello;rural;2025;21875
20;Cesar;20614;Rio de Oro;urbano;2025;9112
20;Cesar;20614;Rio de Oro;rural;2025;10747
20;Cesar;20621;La Paz;urbano;2025;23006
20;Cesar;20621;La Paz;rural;2025;9813
20;Cesar;20710;San Alberto;urbano;2025;24733
20;Cesar;20710;San Alberto;rural;2025;6357
20;Cesar;20750;San Diego;urbano;2025;12038
20;Cesar;20750;San Diego;rural;2025;10331
20;Cesar;20770;San Martin;urbano;2025;16993
20;Cesar;20770;San Martin;rural;2025;14510
20;Cesar;20787;Tamalameque;urbano;2025;7098
20;Cesar;20787;Tamalameque;rural;2025;10933
23;Córdoba;23001;Monteria;urbano;2025;412595
23;Córdoba;23001;Monteria;rural;2025;118829
23;Córdoba;23068;Ayapel;urbano;2025;28573
23;Córdoba;23068;Ayapel;rural;2025;20980
23;Córdoba;23079;Buenavista;urbano;2025;8143
23;Córdoba;23079;Buenavista;rural;2025;14826
23;Córdoba;23090;Canalete;urbano;2025;3985
23;Córdoba;23090;Canalete;rural;2025;12705
23;Córdoba;23162;Cerete;urbano;2025;62749
23;Córdoba;23162;Cerete;rural;2025;52264
23;Córdoba;23168;Chima;urbano;2025;3700
23;Córdoba;23168;Chima;rural;2025;15460
23;Córdoba;23182;Chinu;urbano;2025;20719
23;Córdoba;23182;Chinu;rural;2025;31344
23;Córdoba;23189;Cienaga de Oro;urbano;2025;22853
23;Córdoba;23189;Cienaga de Oro;rural;2025;41370
23;Córdoba;23300;Cotorra;urbano;2025;6260
23;Córdoba;23300;Cotorra;rural;2025;14481
23;Córdoba;23350;La Apartada;urbano;2025;12009
23;Córdoba;23350;La Apartada;rural;2025;3924
23;Córdoba;23417;Lorica;urbano;2025;54787
23;Córdoba;23417;Lorica;rural;2025;64441
23;Córdoba;23419;Los Cordobas;urbano;2025;3815
23;Córdoba;23419;Los Cordobas;rural;2025;16694
23;Córdoba;23464;Momil;urbano;2025;12302
23;Córdoba;23464;Momil;rural;2025;8969
23;Córdoba;23466;Montelibano;urbano;2025;64125
23;Córdoba;23466;Montelibano;rural;2025;23072
23;Córdoba;23500;Moñitos;urbano;2025;6398
23;Córdoba;23500;Moñitos;rural;2025;26259
23;Córdoba;23555;Planeta Rica;urbano;2025;43555
23;Córdoba;23555;Planeta Rica;rural;2025;25822
23;Córdoba;23570;Pueblo Nuevo;urbano;2025;10471
23;Córdoba;23570;Pueblo Nuevo;rural;2025;28476
23;Córdoba;23574;Puerto Escondido;urbano;2025;4162
23;Córdoba;23574;Puerto Escondido;rural;2025;21757
23;Córdoba;23580;Puerto Libertador;urbano;2025;13614
23;Córdoba;23580;Puerto Libertador;rural;2025;32152
23;Córdoba;23586;Purisima;urbano;2025;7396
23;Córdoba;23586;Purisima;rural;2025;11338
23;Córdoba;23660;Sahagun;urbano;2025;55919
23;Córdoba;23660;Sahagun;rural;2025;61069
23;Córdoba;23670;San Andres Sotavento;urbano;2025;9926
23;Córdoba;23670;San Andres Sotavento;rural;2025;41254
23;Córdoba;23672;San Antero;urbano;2025;16490
23;Córdoba;23672;San Antero;rural;2025;20364
23;Córdoba;23675;San Bernardo del Viento;urbano;2025;9176
23;Córdoba;23675;San Bernardo del Viento;rural;2025;31215
23;Córdoba;23678;San Carlos;urbano;2025;4616
23;Córdoba;23678;San Carlos;rural;2025;24838
23;Córdoba;23682;San Jose de Ure;urbano;2025;5438
23;Córdoba;23682;San Jose de Ure;rural;2025;9392
23;Córdoba;23686;San Pelayo;urbano;2025;8866
23;Córdoba;23686;San Pelayo;rural;2025;46578
23;Córdoba;23807;Tierralta;urbano;2025;44863
23;Córdoba;23807;Tierralta;rural;2025;55747
23;Córdoba;23815;Tuchin (5);urbano;2025;7314
23;Córdoba;23815;Tuchin (5);rural;2025;50047
23;Córdoba;23855;Valencia;urbano;2025;17424
23;Córdoba;23855;Valencia;rural;2025;21426
25;Cundinamarca;25001;Agua de Dios;urbano;2025;11815
25;Cundinamarca;25001;Agua de Dios;rural;2025;2688
25;Cundinamarca;25019;Alban;urbano;2025;2786
25;Cundinamarca;25019;Alban;rural;2025;5192
25;Cundinamarca;25035;Anapoima;urbano;2025;8887
25;Cundinamarca;25035;Anapoima;rural;2025;9359
25;Cundinamarca;25040;Anolaima;urbano;2025;6529
25;Cundinamarca;25040;Anolaima;rural;2025;10514
25;Cundinamarca;25053;Arbelaez;urbano;2025;6452
25;Cundinamarca;25053;Arbelaez;rural;2025;6507
25;Cundinamarca;25086;Beltran;urbano;2025;652
25;Cundinamarca;25086;Beltran;rural;2025;1565
25;Cundinamarca;25095;Bituima;urbano;2025;810
25;Cundinamarca;25095;Bituima;rural;2025;2194
25;Cundinamarca;25099;Bojaca;urbano;2025;10524
25;Cundinamarca;25099;Bojaca;rural;2025;2033
25;Cundinamarca;25120;Cabrera;urbano;2025;1844
25;Cundinamarca;25120;Cabrera;rural;2025;4022
25;Cundinamarca;25123;Cachipay;urbano;2025;5305
25;Cundinamarca;25123;Cachipay;rural;2025;7043
25;Cundinamarca;25126;Cajica;urbano;2025;76184
25;Cundinamarca;25126;Cajica;rural;2025;28414
25;Cundinamarca;25148;Caparrapi;urbano;2025;5094
25;Cundinamarca;25148;Caparrapi;rural;2025;10150
25;Cundinamarca;25151;Caqueza;urbano;2025;11123
25;Cundinamarca;25151;Caqueza;rural;2025;10024
25;Cundinamarca;25154;Carmen de Carupa;urbano;2025;3534
25;Cundinamarca;25154;Carmen de Carupa;rural;2025;5751
25;Cundinamarca;25168;Chaguani;urbano;2025;1605
25;Cundinamarca;25168;Chaguani;rural;2025;3506
25;Cundinamarca;25175;Chia;urbano;2025;143483
25;Cundinamarca;25175;Chia;rural;2025;24684
25;Cundinamarca;25178;Chipaque;urbano;2025;4354
25;Cundinamarca;25178;Chipaque;rural;2025;7361
25;Cundinamarca;25181;Choachi;urbano;2025;6287
25;Cundinamarca;25181;Choachi;rural;2025;7232
25;Cundinamarca;25183;Choconta;urbano;2025;15562
25;Cundinamarca;25183;Choconta;rural;2025;10120
25;Cundinamarca;25200;Cogua;urbano;2025;12128
25;Cundinamarca;25200;Cogua;rural;2025;15567
25;Cundinamarca;25214;Cota;urbano;2025;29149
25;Cundinamarca;25214;Cota;rural;2025;12328
25;Cundinamarca;25224;Cucunuba;urbano;2025;2276
25;Cundinamarca;25224;Cucunuba;rural;2025;7201
25;Cundinamarca;25245;El Colegio;urbano;2025;15190
25;Cundinamarca;25245;El Colegio;rural;2025;14765
25;Cundinamarca;25258;El Peñon;urbano;2025;1246
25;Cundinamarca;25258;El Peñon;rural;2025;4419
25;Cundinamarca;25260;El Rosal;urbano;2025;24608
25;Cundinamarca;25260;El Rosal;rural;2025;2130
25;Cundinamarca;25269;Facatativa;urbano;2025;166388
25;Cundinamarca;25269;Facatativa;rural;2025;10705
25;Cundinamarca;25279;Fomeque;urbano;2025;7773
25;Cundinamarca;25279;Fomeque;rural;2025;7068
25;Cundinamarca;25281;Fosca;urbano;2025;2319
25;Cundinamarca;25281;Fosca;rural;2025;4749
25;Cundinamarca;25286;Funza;urbano;2025;116890
25;Cundinamarca;25286;Funza;rural;2025;1779
25;Cundinamarca;25288;Fuquene;urbano;2025;773
25;Cundinamarca;25288;Fuquene;rural;2025;5229
25;Cundinamarca;25290;Fusagasuga;urbano;2025;154319
25;Cundinamarca;25290;Fusagasuga;rural;2025;21270
25;Cundinamarca;25293;Gachala;urbano;2025;2243
25;Cundinamarca;25293;Gachala;rural;2025;3036
25;Cundinamarca;25295;Gachancipa;urbano;2025;15762
25;Cundinamarca;25295;Gachancipa;rural;2025;5591
25;Cundinamarca;25297;Gacheta;urbano;2025;4978
25;Cundinamarca;25297;Gacheta;rural;2025;5188
25;Cundinamarca;25299;Gama;urbano;2025;1235
25;Cundinamarca;25299;Gama;rural;2025;2538
25;Cundinamarca;25307;Girardot;urbano;2025;123142
25;Cundinamarca;25307;Girardot;rural;2025;3936
25;Cundinamarca;25312;Granada;urbano;2025;3042
25;Cundinamarca;25312;Granada;rural;2025;5666
25;Cundinamarca;25317;Guacheta;urbano;2025;8597
25;Cundinamarca;25317;Guacheta;rural;2025;7917
25;Cundinamarca;25320;Guaduas;urbano;2025;20593
25;Cundinamarca;25320;Guaduas;rural;2025;17588
25;Cundinamarca;25322;Guasca;urbano;2025;9372
25;Cundinamarca;25322;Guasca;rural;2025;9748
25;Cundinamarca;25324;Guataqui;urbano;2025;1848
25;Cundinamarca;25324;Guataqui;rural;2025;1686
25;Cundinamarca;25326;Guatavita;urbano;2025;3426
25;Cundinamarca;25326;Guatavita;rural;2025;4414
25;Cundinamarca;25328;Guayabal de Siquima;urbano;2025;1767
25;Cundinamarca;25328;Guayabal de Siquima;rural;2025;3749
25;Cundinamarca;25335;Guayabetal;urbano;2025;3108
25;Cundinamarca;25335;Guayabetal;rural;2025;4655
25;Cundinamarca;25339;Gutierrez;urbano;2025;1572
25;Cundinamarca;25339;Gutierrez;rural;2025;2606
25;Cundinamarca;25368;Jerusalen;urbano;2025;1188
25;Cundinamarca;25368;Jerusalen;rural;2025;1553
25;Cundinamarca;25372;Junin;urbano;2025;1675
25;Cundinamarca;25372;Junin;rural;2025;5382
25;Cundinamarca;25377;La Calera;urbano;2025;20236
25;Cundinamarca;25377;La Calera;rural;2025;17302
25;Cundinamarca;25386;La Mesa;urbano;2025;24691
25;Cundinamarca;25386;La Mesa;rural;2025;16522
25;Cundinamarca;25394;La Palma;urbano;2025;5871
25;Cundinamarca;25394;La Palma;rural;2025;5623
25;Cundinamarca;25398;La Peña;urbano;2025;1908
25;Cundinamarca;25398;La Peña;rural;2025;5267
25;Cundinamarca;25402;La Vega;urbano;2025;9670
25;Cundinamarca;25402;La Vega;rural;2025;11630
25;Cundinamarca;25407;Lenguazaque;urbano;2025;4564
25;Cundinamarca;25407;Lenguazaque;rural;2025;7922
25;Cundinamarca;25426;Macheta;urbano;2025;2668
25;Cundinamarca;25426;Macheta;rural;2025;4728
25;Cundinamarca;25430;Madrid;urbano;2025;137033
25;Cundinamarca;25430;Madrid;rural;2025;6134
25;Cundinamarca;25436;Manta;urbano;2025;1608
25;Cundinamarca;25436;Manta;rural;2025;2888
25;Cundinamarca;25438;Medina;urbano;2025;5990
25;Cundinamarca;25438;Medina;rural;2025;3677
25;Cundinamarca;25473;Mosquera;urbano;2025;157748
25;Cundinamarca;25473;Mosquera;rural;2025;1779
25;Cundinamarca;25483;Nariño;urbano;2025;2198
25;Cundinamarca;25483;Nariño;rural;2025;710
25;Cundinamarca;25486;Nemocon;urbano;2025;9214
25;Cundinamarca;25486;Nemocon;rural;2025;7349
25;Cundinamarca;25488;Nilo;urbano;2025;4834
25;Cundinamarca;25488;Nilo;rural;2025;8690
25;Cundinamarca;25489;Nimaima;urbano;2025;1299
25;Cundinamarca;25489;Nimaima;rural;2025;3093
25;Cundinamarca;25491;Nocaima;urbano;2025;2972
25;Cundinamarca;25491;Nocaima;rural;2025;4557
25;Cundinamarca;25506;Venecia;urbano;2025;1912
25;Cundinamarca;25506;Venecia;rural;2025;3267
25;Cundinamarca;25513;Pacho;urbano;2025;18179
25;Cundinamarca;25513;Pacho;rural;2025;12040
25;Cundinamarca;25518;Paime;urbano;2025;1048
25;Cundinamarca;25518;Paime;rural;2025;3985
25;Cundinamarca;25524;Pandi;urbano;2025;1889
25;Cundinamarca;25524;Pandi;rural;2025;4259
25;Cundinamarca;25530;Paratebueno;urbano;2025;5264
25;Cundinamarca;25530;Paratebueno;rural;2025;5206
25;Cundinamarca;25535;Pasca;urbano;2025;4391
25;Cundinamarca;25535;Pasca;rural;2025;6803
25;Cundinamarca;25572;Puerto Salgar;urbano;2025;14959
25;Cundinamarca;25572;Puerto Salgar;rural;2025;4393
25;Cundinamarca;25580;Puli;urbano;2025;1197
25;Cundinamarca;25580;Puli;rural;2025;2847
25;Cundinamarca;25592;Quebradanegra;urbano;2025;1075
25;Cundinamarca;25592;Quebradanegra;rural;2025;4691
25;Cundinamarca;25594;Quetame;urbano;2025;2228
25;Cundinamarca;25594;Quetame;rural;2025;3963
25;Cundinamarca;25596;Quipile;urbano;2025;1482
25;Cundinamarca;25596;Quipile;rural;2025;6108
25;Cundinamarca;25599;Apulo;urbano;2025;5096
25;Cundinamarca;25599;Apulo;rural;2025;5066
25;Cundinamarca;25612;Ricaurte;urbano;2025;10145
25;Cundinamarca;25612;Ricaurte;rural;2025;6150
25;Cundinamarca;25645;San Antonio del Tequendama;urbano;2025;2544
25;Cundinamarca;25645;San Antonio del Tequendama;rural;2025;12162
25;Cundinamarca;25649;San Bernardo;urbano;2025;5096
25;Cundinamarca;25649;San Bernardo;rural;2025;5208
25;Cundinamarca;25653;San Cayetano;urbano;2025;1348
25;Cundinamarca;25653;San Cayetano;rural;2025;4553
25;Cundinamarca;25658;San Francisco;urbano;2025;6553
25;Cundinamarca;25658;San Francisco;rural;2025;6929
25;Cundinamarca;25662;San Juan de Rio Seco;urbano;2025;4407
25;Cundinamarca;25662;San Juan de Rio Seco;rural;2025;5581
25;Cundinamarca;25718;Sasaima;urbano;2025;4381
25;Cundinamarca;25718;Sasaima;rural;2025;8931
25;Cundinamarca;25736;Sesquile;urbano;2025;5605
25;Cundinamarca;25736;Sesquile;rural;2025;8737
25;Cundinamarca;25740;Sibate;urbano;2025;32055
25;Cundinamarca;25740;Sibate;rural;2025;10231
25;Cundinamarca;25743;Silvania;urbano;2025;11001
25;Cundinamarca;25743;Silvania;rural;2025;15958
25;Cundinamarca;25745;Simijaca;urbano;2025;10646
25;Cundinamarca;25745;Simijaca;rural;2025;5465
25;Cundinamarca;25754;Soacha;urbano;2025;824661
25;Cundinamarca;25754;Soacha;rural;2025;4286
25;Cundinamarca;25758;Sopo;urbano;2025;24782
25;Cundinamarca;25758;Sopo;rural;2025;7943
25;Cundinamarca;25769;Subachoque;urbano;2025;10533
25;Cundinamarca;25769;Subachoque;rural;2025;8034
25;Cundinamarca;25772;Suesca;urbano;2025;11367
25;Cundinamarca;25772;Suesca;rural;2025;10020
25;Cundinamarca;25777;Supata;urbano;2025;2533
25;Cundinamarca;25777;Supata;rural;2025;3895
25;Cundinamarca;25779;Susa;urbano;2025;3447
25;Cundinamarca;25779;Susa;rural;2025;4535
25;Cundinamarca;25781;Sutatausa;urbano;2025;3037
25;Cundinamarca;25781;Sutatausa;rural;2025;4320
25;Cundinamarca;25785;Tabio;urbano;2025;10404
25;Cundinamarca;25785;Tabio;rural;2025;16901
25;Cundinamarca;25793;Tausa;urbano;2025;2692
25;Cundinamarca;25793;Tausa;rural;2025;7305
25;Cundinamarca;25797;Tena;urbano;2025;1916
25;Cundinamarca;25797;Tena;rural;2025;10006
25;Cundinamarca;25799;Tenjo;urbano;2025;13754
25;Cundinamarca;25799;Tenjo;rural;2025;13890
25;Cundinamarca;25805;Tibacuy;urbano;2025;1143
25;Cundinamarca;25805;Tibacuy;rural;2025;4191
25;Cundinamarca;25807;Tibirita;urbano;2025;972
25;Cundinamarca;25807;Tibirita;rural;2025;2890
25;Cundinamarca;25815;Tocaima;urbano;2025;13176
25;Cundinamarca;25815;Tocaima;rural;2025;6277
25;Cundinamarca;25817;Tocancipa;urbano;2025;23653
25;Cundinamarca;25817;Tocancipa;rural;2025;25989
25;Cundinamarca;25823;Topaipi;urbano;2025;1316
25;Cundinamarca;25823;Topaipi;rural;2025;3680
25;Cundinamarca;25839;Ubala;urbano;2025;2558
25;Cundinamarca;25839;Ubala;rural;2025;6699
25;Cundinamarca;25841;Ubaque;urbano;2025;2120
25;Cundinamarca;25841;Ubaque;rural;2025;6111
25;Cundinamarca;25843;Villa de San Diego de Ubate;urbano;2025;43113
25;Cundinamarca;25843;Villa de San Diego de Ubate;rural;2025;10677
25;Cundinamarca;25845;Une;urbano;2025;5163
25;Cundinamarca;25845;Une;rural;2025;3406
25;Cundinamarca;25851;utica;urbano;2025;3273
25;Cundinamarca;25851;utica;rural;2025;1929
25;Cundinamarca;25862;Vergara;urbano;2025;2213
25;Cundinamarca;25862;Vergara;rural;2025;6091
25;Cundinamarca;25867;Viani;urbano;2025;2240
25;Cundinamarca;25867;Viani;rural;2025;3140
25;Cundinamarca;25871;Villagomez;urbano;2025;916
25;Cundinamarca;25871;Villagomez;rural;2025;1217
25;Cundinamarca;25873;Villapinzon;urbano;2025;9771
25;Cundinamarca;25873;Villapinzon;rural;2025;11582
25;Cundinamarca;25875;Villeta;urbano;2025;24627
25;Cundinamarca;25875;Villeta;rural;2025;9016
25;Cundinamarca;25878;Viota;urbano;2025;6651
25;Cundinamarca;25878;Viota;rural;2025;9567
25;Cundinamarca;25885;Yacopi;urbano;2025;4912
25;Cundinamarca;25885;Yacopi;rural;2025;9944
25;Cundinamarca;25898;Zipacon;urbano;2025;2052
25;Cundinamarca;25898;Zipacon;rural;2025;3730
25;Cundinamarca;25899;Zipaquira;urbano;2025;141462
25;Cundinamarca;25899;Zipaquira;rural;2025;24011
27;Chocó;27001;Quibdo;urbano;2025;125160
27;Chocó;27001;Quibdo;rural;2025;21715
