dpnom;año;area_geografica;sexo;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100
Nacional;1963;Centros Poblados y Rural Disperso;total;427590;403604;388348;374459;361231;348456;336088;323885;312300;300980;290142;278970;267819;257888;247017;235979;224657;213330;201954;190747;180229;170264;161431;154089;147804;142279;137619;133855;130527;127927;125302;122110;118453;114711;110910;106992;102791;98662;94870;91230;88034;85582;83361;80874;78302;76259;74150;71913;69748;67937;65400;61933;58659;55845;53663;51932;52034;50327;48475;46741;45347;43641;41889;40096;38301;36450;34615;32700;30673;28603;26531;24414;22292;20250;18239;16296;14431;12633;11673;9484;8272;7137;6083;5138;4291;3509;2797;2175;1656;1247;938;712;552;439;362;304;265;235;174;131;207
Nacional;1963;Total;total;720772;683941;660765;639398;618615;598177;577985;558079;538926;520557;502807;485693;468971;454451;439125;424095;409051;394362;379900;365502;351295;337372;324323;312617;301775;292061;283451;276072;268981;263045;256513;248547;239647;231218;223024;214529;205632;196518;187578;178712;170774;164268;158556;152891;147359;142881;138337;133708;129546;126196;121967;115914;109945;104526;100069;96562;96507;93070;89428;85921;83024;79529;75921;72246;68577;64893;61221;57515;53752;49997;46253;42508;38784;35148;31603;28183;24899;21756;20063;16241;14131;12170;10359;8738;7285;5955;4740;3682;2802;2113;1592;1212;942;752;619;526;457;407;315;235;430
Nacional;1964;Cabecera;total;304925;293122;285424;278388;271017;263375;255485;247638;239686;232213;224921;218598;212736;207218;202921;198676;194862;191225;187934;184606;180704;176490;171683;166515;161386;156499;151882;147534;143476;139522;135913;131852;127050;122083;117532;113069;108535;103602;98299;92950;87665;82845;78907;75656;72585;69579;67118;64706;62434;60459;59141;57385;54595;51666;48864;46569;44715;44514;42777;40959;39135;37621;35775;33870;31937;30053;28147;26284;24493;22745;21007;19320;17656;15977;14364;12809;11316;9901;8543;7851;6202;5335;4539;3814;3174;2614;2108;1654;1267;955;711;533;402;310;245;203;170;147;138;105;245
Nacional;1964;Centros Poblados y Rural Disperso;total;425711;404005;389512;376670;364119;351805;339791;327828;316163;304677;293722;282354;271119;259899;249649;238449;227113;215577;204027;192729;182086;171960;162724;154761;148141;142153;137037;132758;129472;126446;124232;121866;118827;115017;111255;107640;103791;99940;96229;92724;89227;86180;83666;81245;78678;76166;74141;72006;69644;67442;65378;62890;59635;56602;53996;51814;50135;50202;48560;46758;45098;43759;42107;40387;38633;36835;35037;33153;31159;29111;27067;24984;22888;20837;18815;16842;14947;13126;11406;10503;8391;7250;6192;5221;4363;3596;2908;2289;1758;1318;982;728;546;418;330;265;224;191;160;126;217
Nacional;1964;Total;total;730636;697127;674936;655058;635136;615180;595276;575466;555849;536890;518643;500952;483855;467117;452570;437125;421975;406802;391961;377335;362790;348450;334407;321276;309527;298652;288919;280292;272948;265968;260145;253718;245877;237100;228787;220709;212326;203542;194528;185674;176892;169025;162573;156901;151263;145745;141259;136712;132078;127901;124519;120275;114230;108268;102860;98383;94850;94716;91337;87717;84233;81380;77882;74257;70570;66888;63184;59437;55652;51856;48074;44304;40544;36814;33179;29651;26263;23027;19949;18354;14593;12585;10731;9035;7537;6210;5016;3943;3025;2273;1693;1261;948;728;575;468;394;338;298;231;462
Nacional;1965;Cabecera;total;316122;305590;298858;292021;285122;277666;269793;261867;253751;245883;238143;231443;225183;219359;214076;210036;205958;202222;198638;195081;191003;186542;181437;175627;169647;164165;158821;153783;148973;144718;140481;136720;132634;128118;123284;118657;114239;109461;104194;98679;93265;87894;83185;79487;76342;73220;70185;67742;65451;63193;61436;60058;58102;55066;51924;49101;46718;44815;44566;42811;40937;39079;37523;35628;33674;31733;29776;27843;25980;24177;22372;20619;18893;17148;15448;13812;12237;10747;9317;7975;7301;5661;4823;4061;3372;2781;2258;1800;1396;1059;788;582;429;322;245;195;157;132;119;103;263
Nacional;1965;Centros Poblados y Rural Disperso;total;421258;402027;389322;377140;365645;354018;342486;330873;319462;307908;296809;285308;273881;262582;251043;240493;229002;217454;205707;194255;183555;173333;163976;155664;148475;142181;136636;131929;128161;125183;122562;120605;118377;115171;111350;107780;104230;100737;97316;93905;90547;87215;84121;81409;78909;76406;73933;71877;69615;67225;64784;62753;60448;57449;54643;52060;49944;48296;48323;46749;45018;43403;42129;40513;38838;37088;35351;33505;31544;29534;27518;25466;23408;21389;19360;17378;15460;13613;11875;10212;9389;7352;6290;5313;4432;3657;2981;2382;1850;1400;1039;763;558;415;315;244;197;164;134;118;222
Nacional;1965;Total;total;737380;707617;688180;669161;650767;631684;612279;592740;573213;553791;534952;516751;499064;481941;465119;450529;434960;419676;404345;389336;374558;359875;345413;331291;318122;306346;295457;285712;277134;269901;263043;257325;251011;243289;234634;226437;218469;210198;201510;192584;183812;175109;167306;160896;155251;149626;144118;139619;135066;130418;126220;122811;118550;112515;106567;101161;96662;93111;92889;89560;85955;82482;79652;76141;72512;68821;65127;61348;57524;53711;49890;46085;42301;38537;34808;31190;27697;24360;21192;18187;16690;13013;11113;9374;7804;6438;5239;4182;3246;2459;1827;1345;987;737;560;439;354;296;253;221;485
Nacional;1966;Cabecera;total;326652;317452;311786;306114;299330;292356;284664;276759;268544;260509;252356;245216;238565;232324;226727;221643;217818;213805;210114;206235;201888;197224;191830;185677;179013;172648;166685;160898;155374;150357;145812;141414;137631;133842;129469;124554;119967;115299;110180;104694;99107;93599;88338;83868;80272;77073;73918;70899;68572;66297;64254;62429;60849;58649;55390;52223;49311;46868;44910;44603;42806;40892;38969;37383;35436;33478;31466;29477;27544;25669;23812;21990;20196;18386;16619;14893;13235;11662;10153;8741;7396;6759;5131;4325;3601;2962;2411;1936;1523;1171;877;647;470;344;255;196;152;124;109;93;277
Nacional;1966;Centros Poblados y Rural Disperso;total;414483;397674;386754;376491;365521;354939;344097;332971;321912;310610;299464;287812;276256;264773;253152;241317;230505;218811;207057;195430;184613;174360;164943;156554;149059;142233;136411;131306;127137;123701;121136;118787;116964;114547;111315;107695;104195;101004;97945;94828;91572;88385;85013;81733;78947;76514;74054;71569;69380;67088;64463;62076;60219;58144;55382;52607;50118;48048;46429;46420;44931;43242;41683;40454;38886;37221;35541;33758;31836;29865;27892;25871;23847;21870;19874;17889;15964;14097;12338;10660;9082;8322;6379;5397;4513;3716;3033;2442;1927;1475;1105;808;586;426;315;235;183;146;117;98;221
Nacional;1966;Total;total;741135;715126;698540;682605;664851;647295;628761;609730;590456;571119;551820;533028;514821;497097;479879;462960;448323;432616;417171;401665;386501;371584;356773;342231;328072;314881;303096;292204;282511;274058;266948;260201;254595;248389;240784;232249;224162;216303;208125;199522;190679;181984;173351;165601;159219;153587;147972;142468;137952;133385;128717;124505;121068;116793;110772;104830;99429;94916;91339;91023;87737;84134;80652;77837;74322;70699;67007;63235;59380;55534;51704;47861;44043;40256;36493;32782;29199;25759;22491;19401;16478;15081;11510;9722;8114;6678;5444;4378;3450;2646;1982;1455;1056;770;570;431;335;270;226;191;498
Nacional;1967;Cabecera;total;336447;328499;324020;319474;314008;307038;299834;292113;283916;275781;267448;259911;252812;246167;240144;234740;229806;226096;222116;218110;213401;208434;202801;196320;189280;182205;175327;168899;162606;156863;151544;146836;142407;138930;135295;130847;125970;121126;116110;110765;105204;99520;94124;89105;84734;81073;77840;74698;71795;69477;67424;65303;63267;61444;59023;55738;52475;49503;46997;44980;44585;42762;40781;38799;37185;35235;33207;31163;29172;27231;25302;23430;21565;19684;17851;16055;14309;12650;11056;9564;8146;6823;6222;4613;3844;3170;2574;2072;1643;1282;972;723;525;379;275;206;155;122;105;86;279
Nacional;1967;Centros Poblados y Rural Disperso;total;405791;391161;382052;373489;364531;354329;344512;334064;323501;312540;301653;289944;278248;266642;254834;242916;230830;219843;207953;196334;185381;175037;165625;157210;149671;142567;136250;130893;126354;122537;119536;117247;115044;113022;110556;107513;103968;100832;98081;95328;92364;89284;86054;82496;79156;76450;74061;71592;68992;66768;64235;61674;59485;57846;55984;53255;50587;48167;46142;44554;44531;43096;41460;39939;38766;37209;35621;33896;32035;30108;28178;26207;24214;22275;20323;18373;16445;14572;12797;11102;9513;8010;7317;5478;4588;3789;3085;2489;1980;1538;1166;861;623;447;325;235;178;136;106;89;211
Nacional;1967;Total;total;742238;719660;706072;692963;678539;661367;644346;626177;607417;588321;569101;549855;531060;512809;494978;477656;460636;445939;430069;414444;398782;383471;368426;353530;338951;324772;311577;299792;288960;279400;271080;264083;257451;251952;245851;238360;229938;221958;214191;206093;197568;188804;180178;171601;163890;157523;151901;146290;140787;136245;131659;126977;122752;119290;115007;108993;103062;97670;93139;89534;89116;85858;82241;78738;75951;72444;68828;65059;61207;57339;53480;49637;45779;41959;38174;34428;30754;27222;23853;20666;17659;14833;13539;10091;8432;6959;5659;4561;3623;2820;2138;1584;1148;826;600;441;333;258;211;175;490
Nacional;1968;Cabecera;total;345440;338645;335272;331968;327672;322180;314861;307644;299633;291530;283086;275391;267893;260793;254363;248521;243263;238375;234750;230436;225569;220210;214238;207483;200085;192620;185008;177640;170687;164161;158106;152615;147876;143747;140432;136731;132330;127189;121988;116744;111324;105663;100094;94951;90029;85582;81882;78662;75638;72741;70645;68510;66171;63882;61840;59398;56014;52689;49657;47082;44976;44509;42629;40590;38556;36959;34942;32883;30836;28839;26846;24905;22993;21038;19132;17271;15453;13705;12023;10446;8948;7553;6254;5685;4108;3392;2763;2217;1763;1387;1067;803;589;425;304;223;165;125;104;85;278
Nacional;1968;Centros Poblados y Rural Disperso;total;395632;382909;375389;368533;361217;353114;343540;334090;324196;313725;303176;291702;279955;268219;256284;244178;232010;219767;208605;196872;185952;175503;166032;157656;150119;142985;136418;130598;125830;121663;118300;115591;113448;111056;108972;106675;103689;100518;97828;95382;92777;89988;86860;83432;79820;76580;73927;71528;68940;66327;63852;61385;59033;57083;55648;53789;51169;48581;46226;44248;42717;42648;41276;39674;38200;37048;35568;33935;32132;30267;28386;26460;24520;22614;20703;18796;16903;15031;13249;11539;9936;8423;7006;6381;4662;3855;3151;2535;2021;1583;1219;910;665;477;341;244;178;136;99;83;200
Nacional;1968;Total;total;741072;721554;710661;700501;688889;675294;658401;641734;623829;605255;586262;567093;547848;529012;510647;492699;475273;458142;443355;427308;411521;395713;380270;365139;350204;335605;321426;308238;296517;285824;276406;268206;261324;254803;249404;243406;236019;227707;219816;212126;204101;195651;186954;178383;169849;162162;155809;150190;144578;139068;134497;129895;125204;120965;117488;113187;107183;101270;95883;91330;87693;87157;83905;80264;76756;74007;70510;66818;62968;59106;55232;51365;47513;43652;39835;36067;32356;28736;25272;21985;18884;15976;13260;12066;8770;7247;5914;4752;3784;2970;2286;1713;1254;902;645;467;343;261;203;168;478
Nacional;1969;Cabecera;total;353486;347819;345435;343296;340283;336002;330324;322878;315385;307484;299084;291297;283648;276150;269270;263015;257309;252089;247216;243306;238100;232566;226170;219043;211349;203513;195496;187377;179462;172269;165419;159183;153656;149219;145245;141870;138230;133569;128065;122628;117312;111791;106252;100945;95903;90900;86405;82713;79616;76598;73923;71743;69386;66786;64274;62215;59678;56232;52844;49745;47075;44898;44327;42399;40307;38271;36627;34575;32514;30467;28420;26419;24439;22436;20456;18524;16642;14822;13051;11385;9802;8327;6956;5685;5153;3632;2962;2384;1892;1490;1158;884;656;478;341;249;180;134;109;85;280
Nacional;1969;Centros Poblados y Rural Disperso;total;384356;373381;367195;361819;356135;349628;342238;332890;323972;314147;304089;292918;281397;269613;257549;245312;232955;220631;208239;197258;186259;175856;166315;157912;150434;143316;136734;130686;125484;121100;117405;114348;111797;109461;107018;105090;102823;100198;97481;95099;92796;90358;87511;84175;80685;77184;74014;71358;68836;66234;63385;60974;58714;56614;54886;53439;51660;49120;46607;44321;42412;40902;40799;39469;37914;36452;35383;33855;32141;30336;28520;26645;24752;22905;21026;19158;17308;15467;13689;11972;10353;8828;7401;6077;5525;3923;3210;2594;2061;1620;1257;953;704;510;365;257;185;137;99;79;191
Nacional;1969;Total;total;737842;721200;712630;705115;696418;685630;672562;655768;639357;621631;603173;584215;565045;545763;526819;508327;490264;472720;455455;440564;424359;408422;392485;376955;361783;346829;332230;318063;304946;293369;282824;273531;265453;258680;252263;246960;241053;233767;225546;217727;210108;202149;193763;185120;176588;168084;160419;154071;148452;142832;137308;132717;128100;123400;119160;115654;111338;105352;99451;94066;89487;85800;85126;81868;78221;74723;72010;68430;64655;60803;56940;53064;49191;45341;41482;37682;33950;30289;26740;23357;20155;17155;14357;11762;10678;7555;6172;4978;3953;3110;2415;1837;1360;988;706;506;365;271;208;164;471
Nacional;1970;Cabecera;total;360550;355855;354442;353337;351527;348571;344146;338522;330674;323320;315133;307429;299696;292058;284789;278088;271966;266288;261074;255837;251082;245190;238595;231016;222928;214788;206394;197859;189179;181012;173487;166452;160175;154949;150667;146628;143321;139429;134408;128665;123155;117741;112349;107085;101887;96764;91710;87218;83647;80559;77769;75004;72597;69976;67148;64621;62470;59875;56366;52911;49722;46973;44699;44026;42059;39966;37864;36200;34144;32088;29995;27945;25908;23839;21814;19809;17855;15972;14129;12377;10704;9145;7696;6353;5121;4645;3173;2560;2038;1602;1247;962;723;533;385;279;201;146;117;91;285
Nacional;1970;Centros Poblados y Rural Disperso;total;372428;362901;357924;353775;349503;344565;338725;331634;322692;313806;304380;293670;282430;270861;258742;246375;233883;221371;208897;196722;186503;176043;166570;158126;150642;143587;137031;130980;125568;120770;116869;113490;110601;107866;105474;103196;101285;99357;97175;94771;92528;90387;87877;84802;81398;78013;74592;71434;68659;66119;63275;60510;58306;56301;54431;52705;51324;49594;47128;44692;42493;40619;39139;38986;37708;36163;34780;33661;32046;30330;28578;26766;24927;23129;21308;19473;17661;15859;14112;12395;10772;9229;7791;6454;5233;4742;3274;2649;2115;1656;1289;986;739;541;392;274;198;143;102;80;184
Nacional;1970;Total;total;732978;718756;712366;707112;701030;693136;682871;670156;653366;637126;619513;601099;582126;562919;543531;524463;505849;487659;469971;452559;437585;421233;405165;389142;373570;358375;343425;328839;314747;301782;290356;279942;270776;262815;256141;249824;244606;238786;231583;223436;215683;208128;200226;191887;183285;174777;166302;158652;152306;146678;141044;135514;130903;126277;121579;117326;113794;109469;103494;97603;92215;87592;83838;83012;79767;76129;72644;69861;66190;62418;58573;54711;50835;46968;43122;39282;35516;31831;28241;24772;21476;18374;15487;12807;10354;9387;6447;5209;4153;3258;2536;1948;1462;1074;777;553;399;289;219;171;469
Nacional;1971;Cabecera;total;366769;362790;362134;362037;361297;359579;356518;352195;346359;338532;330914;323462;315839;308124;300734;293656;287095;280997;275316;269725;263551;258171;251196;243400;234841;226305;217599;208684;199582;190645;182140;174425;167350;161376;156304;151954;147979;144427;140181;134927;129112;123504;118228;113124;107976;102702;97529;92479;88106;84542;81688;78809;75809;73132;70285;67438;64823;62615;59962;56386;52839;49578;46725;44359;43589;41640;39482;37335;35681;33634;31537;29445;27365;25241;23153;21107;19081;17131;15224;13405;11645;10000;8468;7048;5748;4578;4144;2744;2188;1728;1342;1036;786;588;429;315;225;164;128;99;295
Nacional;1971;Centros Poblados y Rural Disperso;total;360411;351968;347892;344842;341729;338147;333822;328235;321620;312580;304065;293943;283149;271838;259913;247482;234854;222202;209540;197290;185924;176259;166750;158392;150885;143829;137342;131324;125917;120917;116617;113039;109837;106764;103982;101753;99501;97916;96410;94529;92263;90179;87952;85196;82037;78736;75423;72018;68753;65966;63173;60412;57877;55924;54150;52286;50638;49293;47602;45212;42869;40723;38890;37422;37230;35966;34499;33057;31846;30226;28564;26815;25040;23296;21524;19746;17964;16198;14488;12800;11175;9628;8171;6823;5590;4461;4047;2705;2164;1702;1321;1013;768;569;417;295;211;153;106;82;182
Nacional;1971;Total;total;727180;714758;710026;706879;703026;697726;690340;680430;667979;651112;634979;617405;598988;579962;560647;541138;521949;503199;484856;467015;449475;434430;417946;401792;385726;370134;354941;340008;325499;311562;298757;287464;277187;268140;260286;253707;247480;242343;236591;229456;221375;213683;206180;198320;190013;181438;172952;164497;156859;150508;144861;139221;133686;129056;124435;119724;115461;111908;107564;101598;95708;90301;85615;81781;80819;77606;73981;70392;67527;63860;60101;56260;52405;48537;44677;40853;37045;33329;29712;26205;22820;19628;16639;13871;11338;9039;8191;5449;4352;3430;2663;2049;1554;1157;846;610;436;317;234;181;477
Nacional;1972;Cabecera;total;372301;368778;368607;369258;369554;368935;367149;364233;359745;354137;345916;339080;331737;324161;316711;309535;302609;296079;289975;283903;277354;270473;264072;255877;247091;238083;228979;219751;210267;200913;191635;182936;175185;168419;162597;157457;153173;148948;145047;140574;135256;129344;123880;118903;113926;108707;103388;98224;93298;88928;85600;82657;79541;76270;73359;70499;67560;64891;62625;59907;56239;52621;49262;46313;43870;43055;41055;38849;36689;35061;32977;30889;28770;26606;24470;22363;20302;18281;16310;14430;12606;10877;9263;7763;6390;5157;4044;3664;2344;1853;1446;1114;847;640;473;350;253;184;143;109;310
Nacional;1972;Centros Poblados y Rural Disperso;total;348781;341087;337595;335317;333235;330761;327745;323623;318471;311815;303027;293766;283528;272643;260943;248680;235976;223185;210374;197941;186517;175739;167041;158666;151254;144177;137695;131746;126376;121380;116888;112921;109518;106136;103019;100411;98200;96284;95109;93884;92127;90019;87840;85350;82493;79425;76190;72884;69369;66104;63064;60351;57821;55554;53829;52057;50273;48673;47352;45704;43403;41116;39027;37214;35767;35503;34322;32787;31246;30026;28456;26797;25082;23404;21683;19952;18226;16488;14812;13156;11560;10010;8547;7180;5934;4795;3775;3428;2212;1743;1361;1040;789;592;438;315;228;163;113;87;181
Nacional;1972;Total;total;721082;709865;706202;704575;702789;699696;694894;687856;678216;665952;648943;632846;615265;596804;577654;558215;538585;519264;500349;481844;463871;446212;431113;414543;398345;382260;366674;351497;336643;322293;308523;295857;284703;274555;265616;257868;251373;245232;240156;234458;227383;219363;211720;204253;196419;188132;179578;171108;162667;155032;148664;143008;137362;131824;127188;122556;117833;113564;109977;105611;99642;93737;88289;83527;79637;78558;75377;71636;67935;65087;61433;57686;53852;50010;46153;42315;38528;34769;31122;27586;24166;20887;17810;14943;12324;9952;7819;7092;4556;3596;2807;2154;1636;1232;911;665;481;347;256;196;491
