depto_nom;cod_mp;municipio;area_geografica;año;Poblacion;region
Norte de Santander;54385;La Esperanza;rural;2011;9993;
Norte de Santander;54385;La Esperanza;urbano;2012;1610;
Norte de Santander;54385;La Esperanza;rural;2012;10064;
Norte de Santander;54385;La Esperanza;urbano;2013;1646;
Norte de Santander;54385;La Esperanza;rural;2013;10144;
Norte de Santander;54385;La Esperanza;urbano;2014;1679;
Norte de Santander;54385;La Esperanza;rural;2014;10219;
Norte de Santander;54385;La Esperanza;urbano;2015;1712;
Norte de Santander;54385;La Esperanza;rural;2015;10300;
Norte de Santander;54385;La Esperanza;urbano;2016;1742;
Norte de Santander;54385;La Esperanza;rural;2016;10381;
Norte de Santander;54385;La Esperanza;urbano;2017;1773;
Norte de Santander;54385;La Esperanza;rural;2017;10467;
Norte de Santander;54385;La Esperanza;urbano;2018;1804;
Norte de Santander;54385;La Esperanza;rural;2018;10566;
Norte de Santander;54385;La Esperanza;urbano;2019;1832;
Norte de Santander;54385;La Esperanza;rural;2019;10654;
Norte de Santander;54385;La Esperanza;urbano;2020;1860;
Norte de Santander;54385;La Esperanza;rural;2020;10749;
Antioquia;5380;La Estrella;urbano;2005;28812;valle de aburrá
Antioquia;5380;La Estrella;rural;2005;23751;valle de aburrá
Antioquia;5380;La Estrella;urbano;2006;29223;valle de aburrá
Antioquia;5380;La Estrella;rural;2006;24327;valle de aburrá
Antioquia;5380;La Estrella;urbano;2007;29664;valle de aburrá
Antioquia;5380;La Estrella;rural;2007;24853;valle de aburrá
Antioquia;5380;La Estrella;urbano;2008;30169;valle de aburrá
Antioquia;5380;La Estrella;rural;2008;25328;valle de aburrá
Antioquia;5380;La Estrella;urbano;2009;30711;valle de aburrá
Antioquia;5380;La Estrella;rural;2009;25753;valle de aburrá
Antioquia;5380;La Estrella;urbano;2010;31310;valle de aburrá
Antioquia;5380;La Estrella;rural;2010;26127;valle de aburrá
Antioquia;5380;La Estrella;urbano;2011;31963;valle de aburrá
Antioquia;5380;La Estrella;rural;2011;26451;valle de aburrá
Antioquia;5380;La Estrella;urbano;2012;32669;valle de aburrá
Antioquia;5380;La Estrella;rural;2012;26729;valle de aburrá
Antioquia;5380;La Estrella;urbano;2013;33425;valle de aburrá
Antioquia;5380;La Estrella;rural;2013;26954;valle de aburrá
Antioquia;5380;La Estrella;urbano;2014;34239;valle de aburrá
Antioquia;5380;La Estrella;rural;2014;27127;valle de aburrá
Antioquia;5380;La Estrella;urbano;2015;35099;valle de aburrá
Antioquia;5380;La Estrella;rural;2015;27245;valle de aburrá
Antioquia;5380;La Estrella;urbano;2016;36022;valle de aburrá
Antioquia;5380;La Estrella;rural;2016;27310;valle de aburrá
Antioquia;5380;La Estrella;urbano;2017;37000;valle de aburrá
Antioquia;5380;La Estrella;rural;2017;27323;valle de aburrá
Antioquia;5380;La Estrella;urbano;2018;38020;valle de aburrá
Antioquia;5380;La Estrella;rural;2018;27283;valle de aburrá
Antioquia;5380;La Estrella;urbano;2019;39091;valle de aburrá
Antioquia;5380;La Estrella;rural;2019;27188;valle de aburrá
Antioquia;5380;La Estrella;urbano;2020;40212;valle de aburrá
Antioquia;5380;La Estrella;rural;2020;27042;valle de aburrá
Nariño;52381;La Florida;urbano;2005;1876;
Nariño;52381;La Florida;rural;2005;9547;
Nariño;52381;La Florida;urbano;2006;1869;
Nariño;52381;La Florida;rural;2006;9297;
Nariño;52381;La Florida;urbano;2007;1862;
Nariño;52381;La Florida;rural;2007;9063;
Nariño;52381;La Florida;urbano;2008;1856;
Nariño;52381;La Florida;rural;2008;8844;
Nariño;52381;La Florida;urbano;2009;1850;
Nariño;52381;La Florida;rural;2009;8640;
Nariño;52381;La Florida;urbano;2010;1844;
Nariño;52381;La Florida;rural;2010;8451;
Nariño;52381;La Florida;urbano;2011;1838;
Nariño;52381;La Florida;rural;2011;8278;
Nariño;52381;La Florida;urbano;2012;1833;
Nariño;52381;La Florida;rural;2012;8120;
Nariño;52381;La Florida;urbano;2013;1827;
Nariño;52381;La Florida;rural;2013;7978;
Nariño;52381;La Florida;urbano;2014;1822;
Nariño;52381;La Florida;rural;2014;7850;
Nariño;52381;La Florida;urbano;2015;1817;
Nariño;52381;La Florida;rural;2015;7738;
Nariño;52381;La Florida;urbano;2016;1813;
Nariño;52381;La Florida;rural;2016;7641;
Nariño;52381;La Florida;urbano;2017;1808;
Nariño;52381;La Florida;rural;2017;7560;
Nariño;52381;La Florida;urbano;2018;1803;
Nariño;52381;La Florida;rural;2018;7494;
Nariño;52381;La Florida;urbano;2019;1799;
Nariño;52381;La Florida;rural;2019;7443;
Nariño;52381;La Florida;urbano;2020;1796;
Nariño;52381;La Florida;rural;2020;7407;
Cesar;20383;La Gloria;urbano;2005;5779;
Cesar;20383;La Gloria;rural;2005;8807;
Cesar;20383;La Gloria;urbano;2006;5858;
Cesar;20383;La Gloria;rural;2006;8522;
Cesar;20383;La Gloria;urbano;2007;5930;
Cesar;20383;La Gloria;rural;2007;8307;
Cesar;20383;La Gloria;urbano;2008;5995;
Cesar;20383;La Gloria;rural;2008;8080;
Cesar;20383;La Gloria;urbano;2009;6053;
Cesar;20383;La Gloria;rural;2009;7868;
Cesar;20383;La Gloria;urbano;2010;6104;
Cesar;20383;La Gloria;rural;2010;7656;
Cesar;20383;La Gloria;urbano;2011;6147;
Cesar;20383;La Gloria;rural;2011;7465;
Cesar;20383;La Gloria;urbano;2012;6183;
Cesar;20383;La Gloria;rural;2012;7265;
Cesar;20383;La Gloria;urbano;2013;6212;
Cesar;20383;La Gloria;rural;2013;7061;
Cesar;20383;La Gloria;urbano;2014;6234;
Cesar;20383;La Gloria;rural;2014;6875;
Cesar;20383;La Gloria;urbano;2015;6248;
Cesar;20383;La Gloria;rural;2015;6690;
Cesar;20383;La Gloria;urbano;2016;6256;
Cesar;20383;La Gloria;rural;2016;6504;
Cesar;20383;La Gloria;urbano;2017;6256;
Cesar;20383;La Gloria;rural;2017;6335;
Cesar;20383;La Gloria;urbano;2018;6249;
Cesar;20383;La Gloria;rural;2018;6156;
Cesar;20383;La Gloria;urbano;2019;6234;
Cesar;20383;La Gloria;rural;2019;5996;
Cesar;20383;La Gloria;urbano;2020;6213;
Cesar;20383;La Gloria;rural;2020;5836;
Guainía;94885;La Guadalupe (CD);urbano;2005;0;
Guainía;94885;La Guadalupe (CD);rural;2005;225;
Guainía;94885;La Guadalupe (CD);urbano;2006;0;
Guainía;94885;La Guadalupe (CD);rural;2006;236;
Guainía;94885;La Guadalupe (CD);urbano;2007;0;
Guainía;94885;La Guadalupe (CD);rural;2007;247;
Guainía;94885;La Guadalupe (CD);urbano;2008;0;
Guainía;94885;La Guadalupe (CD);rural;2008;259;
Guainía;94885;La Guadalupe (CD);urbano;2009;0;
Guainía;94885;La Guadalupe (CD);rural;2009;271;
Guainía;94885;La Guadalupe (CD);urbano;2010;0;
Guainía;94885;La Guadalupe (CD);rural;2010;284;
Guainía;94885;La Guadalupe (CD);urbano;2011;0;
Guainía;94885;La Guadalupe (CD);rural;2011;298;
Guainía;94885;La Guadalupe (CD);urbano;2012;0;
Guainía;94885;La Guadalupe (CD);rural;2012;312;
Guainía;94885;La Guadalupe (CD);urbano;2013;0;
Guainía;94885;La Guadalupe (CD);rural;2013;326;
Guainía;94885;La Guadalupe (CD);urbano;2014;0;
Guainía;94885;La Guadalupe (CD);rural;2014;342;
Guainía;94885;La Guadalupe (CD);urbano;2015;0;
Guainía;94885;La Guadalupe (CD);rural;2015;358;
Guainía;94885;La Guadalupe (CD);urbano;2016;0;
Guainía;94885;La Guadalupe (CD);rural;2016;374;
Guainía;94885;La Guadalupe (CD);urbano;2017;0;
Guainía;94885;La Guadalupe (CD);rural;2017;392;
Guainía;94885;La Guadalupe (CD);urbano;2018;0;
Guainía;94885;La Guadalupe (CD);rural;2018;410;
Guainía;94885;La Guadalupe (CD);urbano;2019;0;
Guainía;94885;La Guadalupe (CD);rural;2019;429;
Guainía;94885;La Guadalupe (CD);urbano;2020;0;
Guainía;94885;La Guadalupe (CD);rural;2020;450;
Cesar;20400;La Jagua de Ibirico;urbano;2005;16850;
Cesar;20400;La Jagua de Ibirico;rural;2005;5232;
Cesar;20400;La Jagua de Ibirico;urbano;2006;17180;
Cesar;20400;La Jagua de Ibirico;rural;2006;4915;
Cesar;20400;La Jagua de Ibirico;urbano;2007;17485;
Cesar;20400;La Jagua de Ibirico;rural;2007;4625;
Cesar;20400;La Jagua de Ibirico;urbano;2008;17765;
Cesar;20400;La Jagua de Ibirico;rural;2008;4361;
Cesar;20400;La Jagua de Ibirico;urbano;2009;18019;
Cesar;20400;La Jagua de Ibirico;rural;2009;4125;
Cesar;20400;La Jagua de Ibirico;urbano;2010;18248;
Cesar;20400;La Jagua de Ibirico;rural;2010;3915;
Cesar;20400;La Jagua de Ibirico;urbano;2011;18451;
Cesar;20400;La Jagua de Ibirico;rural;2011;3733;
Cesar;20400;La Jagua de Ibirico;urbano;2012;18629;
Cesar;20400;La Jagua de Ibirico;rural;2012;3577;
Cesar;20400;La Jagua de Ibirico;urbano;2013;18781;
Cesar;20400;La Jagua de Ibirico;rural;2013;3449;
Cesar;20400;La Jagua de Ibirico;urbano;2014;18908;
Cesar;20400;La Jagua de Ibirico;rural;2014;3348;
Cesar;20400;La Jagua de Ibirico;urbano;2015;19010;
Cesar;20400;La Jagua de Ibirico;rural;2015;3272;
Cesar;20400;La Jagua de Ibirico;urbano;2016;19086;
Cesar;20400;La Jagua de Ibirico;rural;2016;3225;
Cesar;20400;La Jagua de Ibirico;urbano;2017;19136;
Cesar;20400;La Jagua de Ibirico;rural;2017;3205;
Cesar;20400;La Jagua de Ibirico;urbano;2018;19162;
Cesar;20400;La Jagua de Ibirico;rural;2018;3210;
Cesar;20400;La Jagua de Ibirico;urbano;2019;19162;
Cesar;20400;La Jagua de Ibirico;rural;2019;3243;
Cesar;20400;La Jagua de Ibirico;urbano;2020;19136;
Cesar;20400;La Jagua de Ibirico;rural;2020;3304;
La Guajira;44420;La Jagua del Pilar;urbano;2005;1950;
La Guajira;44420;La Jagua del Pilar;rural;2005;771;
La Guajira;44420;La Jagua del Pilar;urbano;2006;1980;
La Guajira;44420;La Jagua del Pilar;rural;2006;794;
La Guajira;44420;La Jagua del Pilar;urbano;2007;2006;
La Guajira;44420;La Jagua del Pilar;rural;2007;816;
La Guajira;44420;La Jagua del Pilar;urbano;2008;2049;
La Guajira;44420;La Jagua del Pilar;rural;2008;836;
La Guajira;44420;La Jagua del Pilar;urbano;2009;2087;
La Guajira;44420;La Jagua del Pilar;rural;2009;855;
La Guajira;44420;La Jagua del Pilar;urbano;2010;2121;
La Guajira;44420;La Jagua del Pilar;rural;2010;872;
La Guajira;44420;La Jagua del Pilar;urbano;2011;2157;
La Guajira;44420;La Jagua del Pilar;rural;2011;888;
La Guajira;44420;La Jagua del Pilar;urbano;2012;2191;
La Guajira;44420;La Jagua del Pilar;rural;2012;903;
La Guajira;44420;La Jagua del Pilar;urbano;2013;2212;
La Guajira;44420;La Jagua del Pilar;rural;2013;916;
La Guajira;44420;La Jagua del Pilar;urbano;2014;2239;
La Guajira;44420;La Jagua del Pilar;rural;2014;927;
La Guajira;44420;La Jagua del Pilar;urbano;2015;2276;
La Guajira;44420;La Jagua del Pilar;rural;2015;937;
La Guajira;44420;La Jagua del Pilar;urbano;2016;2307;
La Guajira;44420;La Jagua del Pilar;rural;2016;946;
La Guajira;44420;La Jagua del Pilar;urbano;2017;2336;
La Guajira;44420;La Jagua del Pilar;rural;2017;953;
La Guajira;44420;La Jagua del Pilar;urbano;2018;2349;
La Guajira;44420;La Jagua del Pilar;rural;2018;959;
La Guajira;44420;La Jagua del Pilar;urbano;2019;2378;
La Guajira;44420;La Jagua del Pilar;rural;2019;963;
La Guajira;44420;La Jagua del Pilar;urbano;2020;2402;
La Guajira;44420;La Jagua del Pilar;rural;2020;966;
Nariño;52385;La Llanada;urbano;2005;1966;
Nariño;52385;La Llanada;rural;2005;4578;
Nariño;52385;La Llanada;urbano;2006;1952;
Nariño;52385;La Llanada;rural;2006;4542;
Nariño;52385;La Llanada;urbano;2007;1939;
Nariño;52385;La Llanada;rural;2007;4484;
Nariño;52385;La Llanada;urbano;2008;1926;
Nariño;52385;La Llanada;rural;2008;4423;
Nariño;52385;La Llanada;urbano;2009;1913;
Nariño;52385;La Llanada;rural;2009;4361;
Nariño;52385;La Llanada;urbano;2010;1900;
Nariño;52385;La Llanada;rural;2010;4298;
Nariño;52385;La Llanada;urbano;2011;1888;
Nariño;52385;La Llanada;rural;2011;4239;
Nariño;52385;La Llanada;urbano;2012;1875;
Nariño;52385;La Llanada;rural;2012;4170;
Nariño;52385;La Llanada;urbano;2013;1863;
Nariño;52385;La Llanada;rural;2013;4107;
Nariño;52385;La Llanada;urbano;2014;1851;
Nariño;52385;La Llanada;rural;2014;4043;
Nariño;52385;La Llanada;urbano;2015;1840;
Nariño;52385;La Llanada;rural;2015;3973;
Nariño;52385;La Llanada;urbano;2016;1828;
Nariño;52385;La Llanada;rural;2016;3898;
Nariño;52385;La Llanada;urbano;2017;1817;
Nariño;52385;La Llanada;rural;2017;3831;
Nariño;52385;La Llanada;urbano;2018;1806;
Nariño;52385;La Llanada;rural;2018;3757;
Nariño;52385;La Llanada;urbano;2019;1795;
Nariño;52385;La Llanada;rural;2019;3681;
Nariño;52385;La Llanada;urbano;2020;1784;
Nariño;52385;La Llanada;rural;2020;3613;
Meta;50350;La Macarena;urbano;2005;3623;
Meta;50350;La Macarena;rural;2005;20541;
Meta;50350;La Macarena;urbano;2006;3722;
Meta;50350;La Macarena;rural;2006;21325;
Meta;50350;La Macarena;urbano;2007;3818;
Meta;50350;La Macarena;rural;2007;22040;
Meta;50350;La Macarena;urbano;2008;3911;
Meta;50350;La Macarena;rural;2008;22770;
Meta;50350;La Macarena;urbano;2009;4000;
Meta;50350;La Macarena;rural;2009;23514;
Meta;50350;La Macarena;urbano;2010;4085;
Meta;50350;La Macarena;rural;2010;24281;
Meta;50350;La Macarena;urbano;2011;4167;
Meta;50350;La Macarena;rural;2011;25067;
Meta;50350;La Macarena;urbano;2012;4245;
Meta;50350;La Macarena;rural;2012;25872;
Meta;50350;La Macarena;urbano;2013;4319;
Meta;50350;La Macarena;rural;2013;26696;
Meta;50350;La Macarena;urbano;2014;4390;
Meta;50350;La Macarena;rural;2014;27538;
Meta;50350;La Macarena;urbano;2015;4458;
Meta;50350;La Macarena;rural;2015;28403;
Meta;50350;La Macarena;urbano;2016;4522;
Meta;50350;La Macarena;rural;2016;29290;
Meta;50350;La Macarena;urbano;2017;4582;
Meta;50350;La Macarena;rural;2017;30205;
Meta;50350;La Macarena;urbano;2018;4639;
Meta;50350;La Macarena;rural;2018;31127;
Meta;50350;La Macarena;urbano;2019;4692;
Meta;50350;La Macarena;rural;2019;32089;
Meta;50350;La Macarena;urbano;2020;4742;
Meta;50350;La Macarena;rural;2020;33062;
Caldas;17388;La Merced;urbano;2005;2190;
Caldas;17388;La Merced;rural;2005;4562;
Caldas;17388;La Merced;urbano;2006;2194;
Caldas;17388;La Merced;rural;2006;4428;
Caldas;17388;La Merced;urbano;2007;2192;
Caldas;17388;La Merced;rural;2007;4295;
Caldas;17388;La Merced;urbano;2008;2191;
Caldas;17388;La Merced;rural;2008;4162;
Caldas;17388;La Merced;urbano;2009;2203;
Caldas;17388;La Merced;rural;2009;4031;
Caldas;17388;La Merced;urbano;2010;2206;
Caldas;17388;La Merced;rural;2010;3901;
Caldas;17388;La Merced;urbano;2011;2205;
Caldas;17388;La Merced;rural;2011;3771;
Caldas;17388;La Merced;urbano;2012;2211;
Caldas;17388;La Merced;rural;2012;3649;
Caldas;17388;La Merced;urbano;2013;2214;
Caldas;17388;La Merced;rural;2013;3525;
Caldas;17388;La Merced;urbano;2014;2219;
Caldas;17388;La Merced;rural;2014;3404;
Caldas;17388;La Merced;urbano;2015;2223;
Caldas;17388;La Merced;rural;2015;3285;
Caldas;17388;La Merced;urbano;2016;2227;
Caldas;17388;La Merced;rural;2016;3166;
Caldas;17388;La Merced;urbano;2017;2230;
Caldas;17388;La Merced;rural;2017;3051;
Caldas;17388;La Merced;urbano;2018;2235;
Caldas;17388;La Merced;rural;2018;2937;
Caldas;17388;La Merced;urbano;2019;2235;
Caldas;17388;La Merced;rural;2019;2822;
Caldas;17388;La Merced;urbano;2020;2239;
Caldas;17388;La Merced;rural;2020;2715;
Cundinamarca;25386;La Mesa;urbano;2005;14192;
Cundinamarca;25386;La Mesa;rural;2005;12973;
Cundinamarca;25386;La Mesa;urbano;2006;14523;
Cundinamarca;25386;La Mesa;rural;2006;12978;
Cundinamarca;25386;La Mesa;urbano;2007;14874;
Cundinamarca;25386;La Mesa;rural;2007;13020;
Cundinamarca;25386;La Mesa;urbano;2008;15218;
Cundinamarca;25386;La Mesa;rural;2008;13074;
Cundinamarca;25386;La Mesa;urbano;2009;15562;
Cundinamarca;25386;La Mesa;rural;2009;13148;
Cundinamarca;25386;La Mesa;urbano;2010;15903;
Cundinamarca;25386;La Mesa;rural;2010;13236;
Cundinamarca;25386;La Mesa;urbano;2011;16234;
Cundinamarca;25386;La Mesa;rural;2011;13332;
Cundinamarca;25386;La Mesa;urbano;2012;16558;
Cundinamarca;25386;La Mesa;rural;2012;13439;
Cundinamarca;25386;La Mesa;urbano;2013;16882;
Cundinamarca;25386;La Mesa;rural;2013;13559;
Cundinamarca;25386;La Mesa;urbano;2014;17202;
Cundinamarca;25386;La Mesa;rural;2014;13687;
Cundinamarca;25386;La Mesa;urbano;2015;17521;
Cundinamarca;25386;La Mesa;rural;2015;13829;
Cundinamarca;25386;La Mesa;urbano;2016;17842;
Cundinamarca;25386;La Mesa;rural;2016;13981;
Cundinamarca;25386;La Mesa;urbano;2017;18159;
Cundinamarca;25386;La Mesa;rural;2017;14141;
Cundinamarca;25386;La Mesa;urbano;2018;18468;
Cundinamarca;25386;La Mesa;rural;2018;14303;
Cundinamarca;25386;La Mesa;urbano;2019;18772;
Cundinamarca;25386;La Mesa;rural;2019;14469;
Cundinamarca;25386;La Mesa;urbano;2020;19076;
Cundinamarca;25386;La Mesa;rural;2020;14642;
Caquetá;18410;La Montañita;urbano;2005;4245;
Caquetá;18410;La Montañita;rural;2005;17936;
Caquetá;18410;La Montañita;urbano;2006;4310;
Caquetá;18410;La Montañita;rural;2006;17994;
Caquetá;18410;La Montañita;urbano;2007;4375;
Caquetá;18410;La Montañita;rural;2007;18057;
Caquetá;18410;La Montañita;urbano;2008;4441;
Caquetá;18410;La Montañita;rural;2008;18124;
Caquetá;18410;La Montañita;urbano;2009;4506;
Caquetá;18410;La Montañita;rural;2009;18196;
Caquetá;18410;La Montañita;urbano;2010;4573;
Caquetá;18410;La Montañita;rural;2010;18270;
Caquetá;18410;La Montañita;urbano;2011;4639;
Caquetá;18410;La Montañita;rural;2011;18350;
Caquetá;18410;La Montañita;urbano;2012;4706;
Caquetá;18410;La Montañita;rural;2012;18434;
Caquetá;18410;La Montañita;urbano;2013;4774;
Caquetá;18410;La Montañita;rural;2013;18521;
Caquetá;18410;La Montañita;urbano;2014;4841;
Caquetá;18410;La Montañita;rural;2014;18614;
Caquetá;18410;La Montañita;urbano;2015;4910;
Caquetá;18410;La Montañita;rural;2015;18710;
Caquetá;18410;La Montañita;urbano;2016;4978;
Caquetá;18410;La Montañita;rural;2016;18811;
Caquetá;18410;La Montañita;urbano;2017;5047;
Caquetá;18410;La Montañita;rural;2017;18915;
Caquetá;18410;La Montañita;urbano;2018;5116;
Caquetá;18410;La Montañita;rural;2018;19024;
Caquetá;18410;La Montañita;urbano;2019;5186;
Caquetá;18410;La Montañita;rural;2019;19137;
Caquetá;18410;La Montañita;urbano;2020;5256;
Caquetá;18410;La Montañita;rural;2020;19254;
Cundinamarca;25394;La Palma;urbano;2005;3983;
Cundinamarca;25394;La Palma;rural;2005;5935;
Cundinamarca;25394;La Palma;urbano;2006;3979;
Cundinamarca;25394;La Palma;rural;2006;6013;
Cundinamarca;25394;La Palma;urbano;2007;3978;
Cundinamarca;25394;La Palma;rural;2007;6089;
Cundinamarca;25394;La Palma;urbano;2008;3979;
Cundinamarca;25394;La Palma;rural;2008;6164;
Cundinamarca;25394;La Palma;urbano;2009;3984;
Cundinamarca;25394;La Palma;rural;2009;6238;
Cundinamarca;25394;La Palma;urbano;2010;3994;
Cundinamarca;25394;La Palma;rural;2010;6311;
Cundinamarca;25394;La Palma;urbano;2011;4009;
Cundinamarca;25394;La Palma;rural;2011;6382;
Cundinamarca;25394;La Palma;urbano;2012;4020;
Cundinamarca;25394;La Palma;rural;2012;6452;
Cundinamarca;25394;La Palma;urbano;2013;4032;
Cundinamarca;25394;La Palma;rural;2013;6521;
Cundinamarca;25394;La Palma;urbano;2014;4055;
Cundinamarca;25394;La Palma;rural;2014;6588;
Cundinamarca;25394;La Palma;urbano;2015;4072;
Cundinamarca;25394;La Palma;rural;2015;6655;
Cundinamarca;25394;La Palma;urbano;2016;4104;
Cundinamarca;25394;La Palma;rural;2016;6720;
Cundinamarca;25394;La Palma;urbano;2017;4129;
Cundinamarca;25394;La Palma;rural;2017;6783;
Cundinamarca;25394;La Palma;urbano;2018;4166;
Cundinamarca;25394;La Palma;rural;2018;6846;
Cundinamarca;25394;La Palma;urbano;2019;4189;
Cundinamarca;25394;La Palma;rural;2019;6907;
Cundinamarca;25394;La Palma;urbano;2020;4231;
Cundinamarca;25394;La Palma;rural;2020;6967;
Cesar;20621;La Paz;urbano;2005;13101;
Santander;68397;La Paz;urbano;2005;773;
Cesar;20621;La Paz;rural;2005;8773;
Santander;68397;La Paz;rural;2005;4838;
Cesar;20621;La Paz;urbano;2006;13330;
Santander;68397;La Paz;urbano;2006;782;
Cesar;20621;La Paz;rural;2006;8664;
Santander;68397;La Paz;rural;2006;4780;
Cesar;20621;La Paz;urbano;2007;13549;
Santander;68397;La Paz;urbano;2007;788;
Cesar;20621;La Paz;rural;2007;8560;
Santander;68397;La Paz;rural;2007;4718;
Cesar;20621;La Paz;urbano;2008;13769;
Santander;68397;La Paz;urbano;2008;797;
Cesar;20621;La Paz;rural;2008;8467;
Santander;68397;La Paz;rural;2008;4672;
Cesar;20621;La Paz;urbano;2009;13967;
Santander;68397;La Paz;urbano;2009;803;
Cesar;20621;La Paz;rural;2009;8373;
Santander;68397;La Paz;rural;2009;4615;
Cesar;20621;La Paz;urbano;2010;14155;
